,en_1700,en_1700_d,en_1720,en_1720_d,en_1740,en_1740_d,en_1760,en_1760_d,en_1780,en_1780_d,en_1800,en_1800_d,en_1820,en_1820_d,en_1840,en_1840_d,en_1860,en_1860_d,en_1880,en_1880_d,en_1900,en_1900_d,en_1920,en_1920_d,en_1940,en_1940_d
50,obstructions,0.331,hyfterical,0.381,fcorbutic,0.367,difafe,0.404,aetual,0.403,manufadtures,0.413,presentstate,0.406,crippling,0.584,membranes,0.574,preexisting,0.594,shock—the,0.409,comminuted,0.419,impoverishment,0.391
51,convulsive,0.331,hectick,0.379,venereals,0.367,dilbrders,0.404,affefted,0.403,affairs,0.412,country—if,0.406,temporal,0.582,interral,0.574,phthisie,0.59,complicated,0.409,ternally,0.418,hemorrhage,0.39
52,diseases,0.33,scurfs,0.379,symptoma,0.366,dropfies,0.403,finances,0.401,tranquillizing,0.412,consolidation,0.404,europe,0.581,complication,0.574,intercal,0.589,affectin,0.408,acute,0.417,authoritarian,0.389
53,sumptions,0.33,palfies,0.379,hyflerick,0.366,fcvers,0.403,terior,0.401,ofeurope,0.412,efficiency,0.404,ganization,0.58,complex,0.573,externall,0.586,iniuries,0.407,rerious,0.417,aggravation,0.387
54,aul,0.329,cramps,0.378,leart,0.366,weaknefi,0.402,gradual,0.401,political,0.41,aftairs,0.402,nascent,0.578,abnormal,0.572,flairs,0.585,compression,0.407,antipyretic,0.417,worsening,0.386
55,ulcer,0.329,shortnels,0.377,lytick,0.366,lowners,0.402,lamenefs,0.4,efficiency,0.41,spain,0.402,impair,0.578,inflammation,0.571,syphilis,0.583,suffring,0.406,compression,0.416,embolism,0.386
56,inwomen,0.328,fistulas,0.375,cleanfes,0.364,fovcreign,0.402,tranquillity,0.4,confequent,0.409,ritorial,0.401,intersal,0.577,flammation,0.57,extornal,0.579,fracture,0.406,flammation,0.416,disruption,0.385
57,stranguries,0.327,rheums,0.375,whethe,0.363,weaknefres,0.402,legillation,0.399,syitem,0.409,organisation,0.401,continuity,0.577,preexisting,0.57,bumian,0.578,organic,0.405,omic,0.415,toxaemia,0.385
58,scrophulous,0.327,hyfleric,0.374,ncrves,0.363,tenfion,0.402,fubverfion,0.399,reestablishment,0.408,mestic,0.4,susceptibility,0.576,mitral,0.57,larnyx,0.577,congenital,0.405,cerebral,0.415,elimination,0.385
59,curcs,0.327,expectoration,0.374,fpitting,0.362,reltoring,0.402,infular,0.399,aftairs,0.408,disquiet,0.4,organisation,0.576,testine,0.567,hoemorrhage,0.577,seriouß,0.405,defects,0.415,consequential,0.385
60,seminals,0.325,digestion,0.373,rheumatifim,0.362,weaknefa,0.401,resources,0.398,obflacle,0.408,theinterior,0.4,pansion,0.575,equilibrium,0.567,weakening,0.577,irritating,0.405,struc,0.413,abstraction,0.385
61,medies,0.325,sorcnefs,0.373,salivating,0.362,ulceis,0.401,aftual,0.397,tendencies,0.408,theexisting,0.4,disorganisation,0.575,extremeties,0.566,peritoneal,0.575,aggravation,0.404,infla,0.413,toxic,0.384
62,scowring,0.325,digeflion,0.372,veneral,0.362,inflamma,0.401,givernment,0.397,afftirs,0.408,organiza,0.399,developement,0.575,infiamma,0.564,extenal,0.575,subacute,0.404,nomic,0.412,contusions,0.384
63,numbnefs,0.325,palsies,0.372,excruciating,0.361,catarrh,0.401,itability,0.396,wvelfare,0.408,sanatory,0.398,paralyses,0.574,europe,0.564,externl,0.573,austriahun,0.403,contusions,0.412,orientation,0.383
64,towhich,0.325,shortners,0.372,defluxions,0.361,weakncfs,0.4,weakners,0.396,acual,0.406,afihirs,0.398,dissevering,0.573,nflammation,0.562,ailment,0.572,haemorrhage,0.403,mjury,0.412,aggravate,0.383
65,gouts,0.324,lethargick,0.371,weaknefes,0.361,furope,0.4,endanger,0.396,productiveness,0.406,cramping,0.398,externally,0.571,mucles,0.561,constriction,0.57,monarchy,0.403,uloers,0.411,breakdown,0.383
66,membranous,0.324,theurinary,0.37,mleans,0.361,inward,0.4,ftfety,0.396,fpafmodic,0.406,traniquillity,0.397,organization,0.571,inflam,0.561,respiration,0.57,eoonomic,0.403,contraction,0.411,undermines,0.383
67,opens,0.324,stimulating,0.37,partt,0.361,rheumatick,0.398,weaknefi,0.396,redressing,0.406,respiratory,0.397,brium,0.571,controling,0.56,removalof,0.569,•hock,0.402,pyretic,0.41,complications,0.382
68,discoverable,0.322,urethra,0.37,phthifick,0.36,commer,0.398,wellbeing,0.395,fubverfion,0.405,lovernment,0.397,intervention,0.57,rigidity,0.559,contraction,0.567,rupturing,0.402,adjustments,0.41,repressive,0.382
69,lowness,0.321,difirders,0.369,painr,0.36,weakneftes,0.398,destruftive,0.394,happiness,0.405,zation,0.396,permauent,0.57,exernal,0.559,ernal,0.562,injury,0.401,gallstones,0.409,japaneseamerican,0.381
70,wrenches,0.321,weakneis,0.369,infeion,0.359,component,0.397,happincls,0.394,affeaions,0.404,interior,0.396,countryits,0.569,neutralises,0.559,interna,0.562,derange,0.401,preexisting,0.409,structure,0.381
71,rheumatick,0.321,cordce,0.369,flightelt,0.357,refources,0.397,redreffing,0.394,proximate,0.404,federal,0.395,empire,0.569,ligaments,0.558,resultingfrom,0.562,larynx,0.401,complicating,0.409,serious,0.381
72,trembling,0.32,ulers,0.368,diforderr,0.356,effeatual,0.395,invaiion,0.393,tranquility,0.403,equili,0.395,deglutition,0.569,deapseated,0.557,intersal,0.562,aggravate,0.401,fermentative,0.408,secondly,0.381
73,purifies,0.32,corporeal,0.368,inflammations,0.355,diftempered,0.395,extern,0.393,indirect,0.403,ernal,0.395,disorganisa,0.568,arteries,0.555,lungs,0.56,governmental,0.401,6tomach,0.407,upheavals,0.381
74,human,0.32,vanilhes,0.367,weaknelfes,0.355,contractions,0.394,wcaknefs,0.392,affeions,0.403,wellbeing,0.394,impedes,0.567,infiammation,0.555,bulgariau,0.56,gangrenous,0.401,bustion,0.407,affinities,0.38
75,megrims,0.319,pillary,0.367,megrims,0.355,remiedy,0.394,cffential,0.392,aggrandizement,0.403,aflairs,0.394,organism,0.567,averts,0.555,congenital,0.559,organio,0.401,friction,0.406,flammation,0.38
76,kidneys,0.318,excrescences,0.366,weaknefres,0.354,difordtrs,0.394,effedling,0.392,fyilem,0.403,social,0.393,detriment,0.567,compression,0.555,larynx,0.558,septicemia,0.4,haemophilia,0.406,deepseated,0.38
77,orts,0.318,digeftion,0.366,limbo,0.354,happincfs,0.393,drength,0.392,religion,0.403,resour,0.393,ameliora,0.565,terior,0.554,func,0.558,sensions,0.399,serioui,0.406,dissensions,0.379
78,ures,0.318,social,0.366,difordets,0.353,fcrophulous,0.392,difquiet,0.392,instability,0.403,afiected,0.393,eventual,0.564,heals,0.554,deteriorations,0.556,injuries,0.398,dilatation,0.405,absorp,0.379
79,strains,0.317,pearances,0.366,whethet,0.352,coughi,0.392,coullitution,0.392,diflurb,0.402,displacement,0.393,absorption,0.564,infiamation,0.554,lungß,0.555,ternally,0.398,inflammations,0.405,injection,0.379
80,nature,0.316,weakn,0.365,symptoms,0.352,fcorbu,0.391,refources,0.391,ltomach,0.402,international,0.393,paralyzing,0.563,externial,0.553,salntary,0.553,dermatitis,0.398,intestines,0.405,autonomous,0.379
81,kingsevil,0.316,ternally,0.365,diftempera,0.351,diforderr,0.391,anarchv,0.391,affedions,0.4,inflammation—in,0.392,concomitant,0.563,spasmodio,0.552,spasmodic,0.552,cancerous,0.397,disorganisation,0.405,eco,0.379
82,genitals,0.315,sanious,0.365,itching,0.351,weakners,0.391,protperity,0.391,nierce,0.4,presperity,0.392,paralised,0.562,fundament,0.551,uterus,0.551,plicated,0.396,facial,0.404,moreover,0.378
83,seminal,0.315,suffusions,0.365,palty,0.35,difordeis,0.391,alual,0.39,imperfec,0.4,afflairs,0.392,nature,0.562,convulsion,0.55,impairment,0.551,nonintervention,0.395,toxic,0.404,defects,0.378
84,intermitting,0.315,lungs,0.364,paralyrick,0.35,lovereign,0.391,conditution,0.389,finan,0.4,distracted,0.392,earope,0.562,bleedings,0.55,aalutary,0.549,oanoer,0.393,suppuration,0.403,mismanagement,0.378
85,glandules,0.315,heals,0.363,infeflion,0.35,perception,0.389,tranquillize,0.389,syftcm,0.4,complicate,0.392,mainteuance,0.561,brium,0.55,respira,0.547,embarrassments,0.392,metabolism,0.402,undue,0.378
86,perfely,0.315,dribblings,0.363,leall,0.35,taxation,0.389,refoim,0.389,comimerce,0.4,spaits,0.391,absorp,0.561,causi,0.549,disablements,0.546,pancreas,0.392,pericarditis,0.402,abnormality,0.377
87,humane,0.315,flegm,0.362,tefticles,0.348,fafetv,0.389,exiting,0.389,weaken,0.399,3dly,0.391,straitening,0.561,cerebral,0.549,externally,0.546,russia,0.392,inflammation,0.402,interplay,0.377
88,principle,0.314,relaxation,0.361,difordert,0.348,arifingfrom,0.389,rerources,0.389,aggravates,0.399,deranging,0.391,ernal,0.561,inflammatiou,0.549,phithisis,0.545,dynastic,0.391,weakening,0.401,usurpation,0.376
89,fluxes,0.311,paifages,0.361,hyfleric,0.348,humin,0.389,intermeddle,0.388,mainly,0.399,affairs,0.391,subsidiary,0.56,erysipelatous,0.548,impairing,0.545,troubles,0.391,malnutri,0.401,expansion,0.376
90,confumptions,0.311,canfes,0.36,weaknef,0.348,weaknefes,0.388,invafion,0.388,diminifhing,0.399,permanency,0.391,strengthened,0.56,inflan,0.547,tension,0.545,adjust,0.391,strengthening,0.401,artery,0.376
91,sleepiness,0.311,bieath,0.359,leafl,0.347,effeetual,0.388,weaken,0.388,disorganization,0.398,permauent,0.391,deranging,0.56,salntary,0.546,organic,0.544,gastrio,0.39,injection,0.401,injec,0.375
92,flux,0.31,reirs,0.359,corroborate,0.347,effelual,0.388,maritime,0.388,independence,0.398,exigences,0.391,isation,0.559,rendenng,0.546,intebnal,0.544,vulsions,0.389,testines,0.401,ulceration,0.375
93,epilepsy,0.31,kindi,0.359,weakneffies,0.347,weaknefs,0.388,ofcivil,0.387,regenerated,0.398,domes,0.39,ganisation,0.559,subacute,0.546,disordered,0.544,dsease,0.389,nerre,0.401,severing,0.375
94,spleen,0.309,urines,0.359,occafioning,0.346,human,0.387,difturb,0.387,obstruc,0.397,extrinsic,0.389,enrope,0.559,perforation,0.545,bleedings,0.543,acute,0.389,dislocation,0.401,overriding,0.375
95,admirably,0.309,obstructions,0.358,lungs,0.346,blcod,0.387,conftitutiou,0.387,corporeal,0.397,domiestic,0.389,vitality,0.559,pharynx,0.545,diarrhceal,0.543,racial,0.388,remediable,0.4,intensify,0.374
96,wheeling,0.308,wheesing,0.358,thevenereal,0.345,mnedicine,0.387,conttitution,0.387,extinc,0.397,nonintervention,0.388,mothercountry,0.558,counteracting,0.545,ruptare,0.543,lacera,0.388,bloodpoisoning,0.4,pensable,0.374
97,malig,0.308,gleetings,0.358,lownefs,0.345,relloring,0.386,meftic,0.387,colonics,0.397,incertitude,0.388,posterior,0.558,inflamnmation,0.544,surfaoes,0.542,pelvic,0.388,diabetes,0.4,juridical,0.374
98,windpipe,0.307,scorbutics,0.357,nervou,0.345,fevcrs,0.385,flourifliing,0.386,fwellings,0.397,afrairs,0.388,embarassments,0.557,actionof,0.544,hcemorrhage,0.542,spleen,0.387,cancerous,0.4,undefined,0.373
99,greensickness,0.307,fpiritual,0.357,makingor,0.345,flomach,0.385,conltitution,0.386,evils,0.396,dometic,0.388,derangement,0.557,fljw,0.544,membranes,0.541,distracting,0.387,deflationary,0.4,consequently,0.373
