,en_1680,en_1680_d,en_1700,en_1700_d,en_1720,en_1720_d,en_1740,en_1740_d,en_1760,en_1760_d,en_1780,en_1780_d,en_1800,en_1800_d,en_1820,en_1820_d,en_1840,en_1840_d,en_1860,en_1860_d,en_1880,en_1880_d,en_1900,en_1900_d,en_1920,en_1920_d,en_1940,en_1940_d
54,city,0.386,habitants,0.409,kngdom,0.443,ftates,0.429,iiland,0.497,rhingrave,0.515,cordova,0.527,captainsgeneral,0.55,domiuions,0.643,provincea,0.666,tamboff,0.697,podolia,0.485,selfgoverning,0.471,hyderabad,0.511
55,philipsburg,0.386,juliers,0.409,forces,0.443,penfylvania,0.428,novascotia,0.497,margraviate,0.512,wallachia,0.526,roumelia,0.546,veragua,0.643,podolia,0.666,kwangtung,0.697,communes,0.484,outposts,0.47,slovene,0.511
56,governour,0.386,arragon,0.409,domains,0.442,courland,0.427,bahar,0.496,doininions,0.512,peru,0.526,madura,0.544,prorince,0.642,provines,0.665,provincs,0.694,state—reuter,0.482,taiyuanfu,0.468,herzegovina,0.511
57,flanders,0.38,diocese,0.407,afembly,0.44,afembly,0.426,senegambia,0.495,ifland,0.512,guerrillas,0.525,valladolid,0.544,principality,0.641,sandjaks,0.665,provincea,0.693,territory,0.482,sultanate,0.468,swatow,0.511
58,munster,0.38,bilhoprick,0.406,britany,0.439,fouthern,0.426,fylvania,0.489,servia,0.51,cuenca,0.524,insurgents,0.544,provinca,0.641,cilicia,0.665,rethymo,0.693,archdiocese,0.482,foothills,0.467,cernauti,0.509
59,saar,0.38,furnes,0.405,assembly,0.439,annapolis,0.426,fettlers,0.487,frontiers,0.507,carniola,0.522,augustowo,0.542,rovinces,0.641,municipalities,0.664,huesca,0.692,districts,0.482,berar,0.467,croatian,0.509
60,parma,0.379,orisons,0.404,scates,0.438,baden,0.421,servia,0.485,states,0.506,morena,0.521,podolia,0.541,alemtejo,0.639,exarchate,0.664,croatia,0.691,fuhkien,0.481,enclave,0.466,changsha,0.507
61,provence,0.378,cevennes,0.403,dutcby,0.437,deputies,0.42,vincc,0.484,britanny,0.503,croatia,0.521,tavira,0.539,imeritia,0.639,trikala,0.664,provinca,0.689,oolonv,0.48,garrisoning,0.466,subcontinent,0.507
62,colony,0.377,villages,0.398,lfland,0.436,territo,0.42,aflembly,0.484,commonwealth,0.502,fortress,0.52,orense,0.538,feudatory,0.638,saudjak,0.663,voronesh,0.689,applegrowing,0.479,karahissar,0.466,manchuria,0.506
63,strasburgh,0.377,sembly,0.398,dom,0.436,marche,0.419,empire,0.483,provin,0.502,cumana,0.519,catatonia,0.538,sovereignty,0.637,newlyannexed,0.663,proviuces,0.689,apulia,0.479,europeans,0.464,cluj,0.506
64,courtray,0.376,aflembly,0.397,assem,0.435,brittany,0.418,dominions,0.483,zealand,0.502,arinies,0.519,samogitia,0.537,captaingeneralship,0.635,torritory,0.662,guadalajara,0.689,delimiting,0.478,pomerania,0.463,susak,0.504
65,commissaries,0.374,neighbourhood,0.397,tranfylvania,0.435,bordering,0.418,iflard,0.483,fylvania,0.501,lorca,0.519,captaingeneral,0.537,territor,0.634,huesca,0.662,kiangsu,0.688,yangtee,0.477,kwantung,0.462,moluccas,0.504
66,consented,0.374,austrian,0.395,croatia,0.434,neubourg,0.416,frontiers,0.481,canadians,0.499,saltzburg,0.517,canadas,0.537,tenitory,0.632,provincee,0.66,anatolia,0.688,lieutenantgovernors,0.477,quebecs,0.462,protectorate,0.504
67,contributions,0.374,verdun,0.395,liland,0.433,anterior,0.416,delegates,0.48,diltrid,0.498,army,0.517,peru,0.537,torritory,0.631,chiapas,0.66,territories,0.685,saskatche,0.477,mahomedans,0.462,transylvania,0.503
68,leige,0.373,tachments,0.394,lieutenantgovernor,0.433,catalonia,0.415,inhabitantsof,0.479,eletorate,0.497,terri,0.517,nadas,0.536,slavonia,0.629,kherson,0.66,guipuzcoa,0.684,towns,0.476,kyushu,0.46,serbia,0.503
69,jurisdiction,0.372,castile,0.394,intendant,0.433,iiland,0.415,brittany,0.476,fovcreignty,0.496,romagna,0.516,girona,0.536,vicariate,0.629,domiuion,0.659,podolia,0.683,coiony,0.476,korea,0.46,pomerania,0.502
70,bruges,0.372,stares,0.394,intendants,0.432,iland,0.414,diftridt,0.476,friefland,0.496,calabria,0.514,volhynia,0.533,island,0.628,ticino,0.658,kweichau,0.681,legislature,0.474,catalonia,0.459,carinthia,0.502
71,mareschal,0.37,netherlands,0.392,eletorate,0.432,therlands,0.414,colonics,0.473,america,0.495,duchies,0.514,messenia,0.533,territoy,0.628,kiangsi,0.658,kwantung,0.68,czechoslovakia,0.474,oilproducing,0.459,premeti,0.501
72,peasants,0.369,bordering,0.391,zeland,0.432,afiembly,0.412,government,0.473,belgick,0.495,michigan,0.514,ritory,0.533,provincei,0.627,khanate,0.658,palencia,0.68,bahrelghazal,0.474,pakhoi,0.459,foochow,0.501
73,moldavia,0.368,normandy,0.39,carinthia,0.431,ukrain,0.41,electorate,0.472,thestates,0.494,montes,0.514,limbourg,0.532,frontier,0.626,enclave,0.657,dersim,0.679,khost,0.474,hejaz,0.458,tribes,0.501
74,commissary,0.368,ukrain,0.389,finances,0.431,neighbourhood,0.409,idand,0.472,therlands,0.494,guiria,0.514,schwitz,0.531,romagua,0.625,colonythe,0.656,lerida,0.676,territorv,0.474,escorial,0.458,japanesesponsored,0.501
75,statesgeneral,0.368,gountry,0.387,kirgdom,0.431,merica,0.408,inhabirants,0.471,statesgencral,0.494,swvitzerland,0.514,algarves,0.531,gallicia,0.624,szechuen,0.656,provincei,0.676,communities,0.473,ritory,0.458,bassein,0.5
76,burg,0.367,bitants,0.386,marquifate,0.43,thuringia,0.407,wallachia,0.471,territories,0.491,canada,0.513,lerida,0.53,pachalick,0.624,dominion,0.656,spain,0.672,anticosti,0.472,europe,0.456,oilfield,0.499
77,bourg,0.367,electorate,0.386,pality,0.43,kingdon,0.407,kingdoin,0.469,teritory,0.491,raccas,0.513,rebels,0.529,lombardv,0.623,dominions,0.655,szechuen,0.671,feudatory,0.471,hanyang,0.456,giulia,0.499
78,carlson,0.366,flanders,0.385,republick,0.43,dependencies,0.407,iflands,0.469,poitou,0.491,floridas,0.512,cusco,0.529,pachalik,0.623,romagna,0.655,saratoff,0.671,mohammedan,0.471,legislature,0.456,transyl,0.499
79,governor,0.366,country,0.385,milaneze,0.429,baflia,0.407,republick,0.465,moldavia,0.491,defiles,0.512,granada,0.527,terrtory,0.623,confederaoy,0.655,autonomous,0.669,regions,0.471,bavaria,0.455,croatia,0.499
80,garrisons,0.365,domains,0.385,stadholder,0.429,bergues,0.407,jiland,0.465,ulfter,0.49,scania,0.512,tortosa,0.527,teritory,0.622,witebsk,0.655,kiangsi,0.669,kurram,0.47,kurram,0.454,nizams,0.499
81,holstein,0.365,ukrania,0.384,ulster,0.429,confines,0.405,america,0.463,dauphiny,0.49,morillo,0.512,zacatecas,0.526,erritory,0.621,frontiers,0.655,simbirsk,0.668,fredericton,0.469,tuchun,0.454,czechoslovakia,0.499
82,inhabitants,0.364,livonia,0.383,wallachia,0.428,fortrefs,0.405,louifiana,0.463,scotia,0.49,potosi,0.512,arequipa,0.526,catalonia,0.62,previnces,0.654,kwangsi,0.667,city—reuter,0.469,burgenland,0.453,moravia,0.498
83,revenues,0.363,navarre,0.382,friefland,0.428,wellern,0.404,rhodeifland,0.463,muniter,0.49,voralberg,0.511,palatinates,0.526,territery,0.62,governorgeneral,0.654,vinces,0.665,wheatproducing,0.468,munities,0.453,punjab,0.498
84,habitants,0.363,valencia,0.382,dutchv,0.428,canada,0.404,theinhabitants,0.463,ukraine,0.489,independents,0.51,thurgovia,0.525,proviaces,0.62,littoral,0.652,riazan,0.665,diocese,0.467,croatia,0.453,dobruja,0.498
85,landgrave,0.362,winterquarters,0.382,podolia,0.428,georgia,0.403,colonic,0.462,neufchatel,0.489,vince,0.51,obando,0.524,loinbardy,0.618,kerbela,0.651,guanajuato,0.664,mohammedans,0.467,kirin,0.452,kweilin,0.497
86,empire,0.361,puties,0.381,iiland,0.428,barrier,0.403,republic,0.462,fovereignty,0.485,romelia,0.51,communes,0.524,terri,0.618,maestrazgo,0.651,rouinelia,0.662,kathiawar,0.467,provinc,0.451,tengchung,0.497
87,caraffa,0.361,island,0.379,catalonia,0.428,weftphalia,0.402,governo,0.461,fcttlements,0.485,olivenza,0.51,federal,0.523,titteri,0.617,tenitory,0.65,hedjaz,0.662,revolt,0.467,transjordania,0.451,catanzaro,0.497
88,magistrates,0.36,phine,0.378,regency,0.427,fortreffes,0.402,llland,0.459,territor,0.484,eleaorate,0.51,surgents,0.523,kafraria,0.617,algarve,0.65,logrono,0.66,residentgeneral,0.466,paotingfu,0.451,stronghold,0.497
89,ficers,0.36,wallachia,0.378,hainault,0.427,governor,0.401,northcarolina,0.459,nova,0.484,ritory,0.509,frontiers,0.522,vinees,0.616,gallicia,0.65,provines,0.66,kansu,0.465,guadarrama,0.45,slovakia,0.496
90,lisle,0.358,inha,0.378,frontier,0.426,franconia,0.401,fubjects,0.458,belgium,0.484,governmentof,0.508,texas,0.522,hildesheim,0.614,augustow,0.649,ferghana,0.659,yorkton,0.465,regions,0.45,ahmedabad,0.496
91,pont,0.358,valentia,0.376,andalusia,0.426,lombardy,0.401,iftand,0.457,piedmont,0.483,bifcay,0.508,colonv,0.52,rioja,0.614,pachalic,0.649,provincet,0.658,habitants,0.465,guadalajara,0.45,canese,0.495
92,sicily,0.358,pomerania,0.375,albania,0.426,allembly,0.4,iflnd,0.456,cuban,0.483,saltzburgh,0.507,perubolivian,0.52,kaffraria,0.613,oolony,0.648,riasan,0.657,cipality,0.464,hazara,0.45,srinagar,0.495
93,villa,0.358,albania,0.374,wland,0.425,erzerum,0.4,florida,0.456,northcarolina,0.482,revolted,0.507,tucuman,0.52,domninions,0.613,theesaly,0.648,provincee,0.657,hungary,0.464,tribes,0.449,inhabiting,0.495
94,tants,0.357,steinville,0.374,statcs,0.424,dutchies,0.399,iwland,0.456,turcany,0.481,toledo,0.507,pachalic,0.52,candeish,0.613,senegambia,0.647,itaqui,0.657,pomerania,0.464,gwalior,0.449,southernmost,0.494
95,quis,0.357,liland,0.373,grisons,0.423,coalt,0.398,captaingeneral,0.456,alface,0.481,palatinate,0.507,avila,0.519,provincee,0.613,patriarchate,0.647,vince,0.656,tomsk,0.463,jarama,0.449,ljubljana,0.494
96,garrison,0.356,clergy,0.373,bassaw,0.422,torate,0.398,thecongrefs,0.455,diltria,0.481,patriots,0.506,principalities,0.518,provinices,0.613,castellon,0.647,bukowina,0.656,chekiang,0.462,huesca,0.448,stanislavov,0.493
97,inhabi,0.356,admiralties,0.373,aultrian,0.421,forces,0.398,jurifdidtion,0.454,friezland,0.48,tfoops,0.506,lithuania,0.518,subdivision,0.613,grosseto,0.646,visayas,0.655,ritory,0.462,agrarian,0.448,schleswig,0.492
98,trier,0.356,provincial,0.372,ingria,0.421,illands,0.398,factories,0.454,utrecht,0.48,pyrenees,0.506,revolted,0.517,colonise,0.613,seaboard,0.646,republics,0.655,silesia,0.461,oudh,0.447,miskolc,0.492
99,plundered,0.355,dependencies,0.372,livonia,0.421,milanefe,0.398,dutchy,0.453,btates,0.479,fortrefles,0.505,mancha,0.517,vereignty,0.612,sandjak,0.646,zemin,0.655,norgeneral,0.46,katchewan,0.447,moslems,0.49
