,en_1680,en_1680_d,en_1700,en_1700_d,en_1720,en_1720_d,en_1740,en_1740_d,en_1760,en_1760_d,en_1780,en_1780_d,en_1800,en_1800_d,en_1820,en_1820_d,en_1840,en_1840_d,en_1860,en_1860_d,en_1880,en_1880_d,en_1900,en_1900_d,en_1920,en_1920_d,en_1940,en_1940_d
59,fortunes,0.356,firmness,0.415,contribute,0.434,eftablilh,0.389,proteffion,0.471,folieit,0.531,fulpport,0.505,theirsupport,0.592,supportof,0.74,sspport,0.808,oupport,0.818,ungrudging,0.521,influential,0.474,patriotism,0.436
60,possess,0.356,tenance,0.414,concession,0.431,lafling,0.387,protefion,0.47,fuiport,0.531,lavors,0.504,supportand,0.587,suplport,0.736,stpport,0.807,supportof,0.817,support—mr,0.52,pledging,0.474,intervention,0.434
61,inviolable,0.354,zealously,0.413,welfare,0.431,defraying,0.386,proteftion,0.469,fiapport,0.53,warmest,0.503,siipport,0.586,suppprt,0.735,suppurt,0.805,supporr,0.816,advocacy,0.518,justification,0.472,tervention,0.433
62,establishment,0.353,undoubted,0.412,eftablifh,0.431,benefi,0.384,favour,0.467,fuppdrt,0.53,lavours,0.502,suplort,0.576,mpport,0.735,anpport,0.804,supjort,0.814,eooperation,0.507,stability,0.472,cipation,0.433
63,dearest,0.353,abilities,0.412,suggest,0.43,curity,0.384,votcs,0.466,continuance,0.53,mattering,0.501,tosupport,0.576,supprt,0.734,supportof,0.803,6upport,0.812,suppert,0.5,uphold,0.471,reassurance,0.433
64,ruine,0.353,establilh,0.411,procure,0.429,exert,0.384,fivour,0.465,thefavour,0.527,kindness,0.498,ipport,0.576,ipport,0.733,thesupport,0.801,ipport,0.812,spport,0.5,selfgovernment,0.471,continue,0.432
65,consequently,0.353,demonstrate,0.411,unshaken,0.428,lafting,0.382,interelf,0.465,patronage,0.526,encon,0.497,supporta,0.575,suppiort,0.732,euppoit,0.8,suppprt,0.812,cooporation,0.497,approba,0.471,osity,0.432
66,opposing,0.351,inflame,0.41,poorest,0.426,interell,0.382,bchalf,0.463,fuppot,0.524,favouirs,0.496,suliport,0.575,suppost,0.73,inpport,0.8,supiiort,0.808,tosupport,0.497,furthering,0.471,withdraw,0.432
67,exclude,0.351,provide,0.41,prostituted,0.425,intereft,0.381,maintain,0.463,fuppori,0.524,generous,0.492,supplort,0.573,saupport,0.729,ipport,0.799,suppnrt,0.807,supporters,0.495,opposition,0.47,inspire,0.432
68,heirs,0.351,esta,0.409,stability,0.424,facilitating,0.381,favoui,0.462,fitpport,0.524,rapport,0.491,suppost,0.571,slupport,0.728,srpport,0.798,snpnort,0.806,respond,0.495,unanimity,0.469,publicity,0.43
69,advancing,0.349,welfare,0.409,remonstrate,0.422,protecting,0.381,conltituents,0.461,fupprt,0.522,assure,0.489,support—the,0.564,supjort,0.728,suppdrt,0.797,supportthe,0.806,furthering,0.493,unanimous,0.467,unstintingly,0.429
70,introduce,0.348,interests,0.408,engage,0.422,rclief,0.38,zealous,0.461,strenuous,0.519,supp,0.489,sulport,0.559,suppoet,0.727,supiport,0.796,bnpport,0.804,oandidature,0.493,cooneration,0.467,reaffirming,0.429
71,esta,0.348,unwearied,0.407,subservient,0.422,pwer,0.379,proteion,0.458,fupportof,0.519,encouragement,0.488,slipport,0.558,nupport,0.727,mipport,0.79,inpport,0.804,suffrages,0.493,concurrence,0.467,staunchly,0.429
72,justification,0.347,adhering,0.407,persevere,0.422,fivour,0.379,favaur,0.457,suffrages,0.517,fuipport,0.487,thesupport,0.552,cupport,0.725,suplort,0.789,srpport,0.804,supported,0.491,acquiescence,0.467,staunchness,0.427
73,destruction,0.347,interest,0.405,unite,0.422,fettling,0.379,proteclion,0.457,acontinuance,0.516,tavour,0.487,supported,0.549,suplort,0.724,6upport,0.788,supporl,0.802,sympathv,0.491,enlightenment,0.464,leadership,0.427
74,utmost,0.347,prosperity,0.405,perswade,0.421,educating,0.379,votes,0.456,protedlion,0.516,soliciting,0.487,suapport,0.546,suppoi,0.721,auppoit,0.788,3upport,0.802,unstinted,0.49,terests,0.463,renewed,0.427
75,acquit,0.347,contributing,0.404,reimburse,0.42,attachment,0.379,eleaion,0.455,iolicit,0.515,assistance,0.485,suppoet,0.542,euppert,0.721,esupport,0.782,suipport,0.801,loyalty,0.49,selfdenying,0.462,cooperating,0.426
76,unite,0.347,steady,0.404,strenuous,0.419,deflitute,0.378,protecion,0.452,furport,0.512,suppiort,0.484,supportt,0.538,suppoirt,0.72,mupport,0.782,eapport,0.801,suppo,0.489,ympathy,0.462,laboration,0.426
77,sovereignty,0.347,baffle,0.404,preservation,0.419,intereji,0.378,tofupport,0.451,ftupport,0.511,tavours,0.483,sitpport,0.537,supiport,0.72,suppsrt,0.781,suppoet,0.8,wholeheartedly,0.489,ungrudging,0.461,encouraging,0.425
78,affection,0.346,unite,0.403,diminish,0.419,attainment,0.377,firenuous,0.448,tosupport,0.51,tinuance,0.483,suppsort,0.536,mipport,0.719,enupport,0.78,anpport,0.8,sympathy,0.489,adherence,0.461,collabor,0.424
79,fave,0.345,adhe,0.402,greatness,0.419,itnot,0.375,favoar,0.448,lolicit,0.51,continu,0.482,suspport,0.535,enpport,0.718,suapport,0.78,suptort,0.798,pathy,0.489,interests,0.46,subscribe,0.424
80,considering,0.345,subversion,0.402,concur,0.417,interefi,0.375,supp,0.447,generous,0.509,cooperation,0.482,npport,0.535,supporb,0.717,smpport,0.78,thesupport,0.796,favour,0.488,affirming,0.46,pathies,0.424
81,perswade,0.344,assistance,0.402,lessening,0.417,interefis,0.375,faivour,0.447,favouts,0.508,continuanceof,0.481,iupport,0.531,suppdrt,0.715,supiiort,0.779,surpport,0.796,pp°rt,0.488,pathy,0.459,oppose,0.423
82,bounty,0.344,promoting,0.401,establissi,0.417,interet,0.375,inteteft,0.446,warmest,0.507,tosupport,0.479,slpport,0.53,suliport,0.714,sujiport,0.779,esupport,0.796,adherence,0.486,supports,0.459,apoeal,0.423
83,promoting,0.342,concur,0.401,tenance,0.416,exigencies,0.374,supporting,0.446,favous,0.506,avours,0.479,encouragement,0.529,suapport,0.713,scpport,0.777,sulpport,0.795,supporter,0.486,cooporation,0.458,condemna,0.422
84,profession,0.342,deprive,0.401,cherish,0.415,independence,0.374,elcdion,0.446,iblicit,0.506,fuppor,0.478,tsupport,0.528,slipport,0.712,suppoft,0.776,sdpport,0.795,impetus,0.484,generositv,0.457,enlist,0.421
85,enlarge,0.342,redound,0.399,vindicate,0.415,quota,0.373,exertion,0.445,fuppor,0.503,tomerit,0.478,supliort,0.528,anpport,0.712,suppoct,0.774,euppoit,0.795,oppose,0.483,assistanco,0.457,collaboration,0.421
86,promote,0.342,glory,0.399,savour,0.415,behalf,0.373,favotr,0.445,filicit,0.503,tronage,0.477,patronage,0.518,suppor,0.711,suppor,0.773,cupport,0.795,stimulus,0.483,championing,0.457,cheers,0.421
87,assistance,0.342,firmly,0.398,grandeur,0.415,advancement,0.373,favouri,0.443,exerions,0.502,protection,0.476,srrpport,0.517,supplort,0.709,siupport,0.773,suapport,0.791,sistance,0.482,appreciation,0.456,intervene,0.421
88,undoubted,0.341,dethrone,0.398,sollicit,0.414,dependants,0.373,eleition,0.443,fulport,0.497,tnends,0.474,supptort,0.516,srpport,0.706,suppoat,0.772,supprrt,0.791,welcomes,0.478,continuance,0.456,liberalminded,0.42
89,augment,0.341,advancement,0.398,surmount,0.414,favour,0.372,intreat,0.442,1upport,0.497,encour,0.473,silpport,0.516,esupport,0.705,sppport,0.77,supptrt,0.791,recognition,0.477,subscribe,0.456,assurances,0.42
90,applying,0.339,terest,0.397,esta,0.414,inrereft,0.372,eleelion,0.441,fuppoft,0.496,maintenance,0.473,eneouragement,0.514,thesupport,0.704,eapport,0.77,stipport,0.79,heartiest,0.476,belief,0.456,sistance,0.42
91,govern,0.339,frustrate,0.397,solicit,0.413,cooperate,0.372,profpcrity,0.44,lipport,0.496,friends,0.472,suppolrt,0.513,supportt,0.703,sutpport,0.769,suplport,0.79,steadfast,0.476,reiterate,0.455,aopeal,0.42
92,alliances,0.338,power,0.397,dignity,0.413,contingent,0.371,incereft,0.44,foiicit,0.495,favour,0.472,supsport,0.513,sutpport,0.703,sujport,0.769,euppert,0.79,candidature,0.471,loyally,0.454,tinued,0.42
93,superiors,0.338,assurances,0.396,maintaining,0.413,proteion,0.371,brcthren,0.439,favotr,0.494,favotirs,0.472,supportin,0.511,support—,0.702,suppbrt,0.768,sunoort,0.789,generous,0.467,organisation,0.453,coopera,0.419
94,endeavours,0.337,suffi,0.395,redress,0.413,defending,0.371,favuur,0.438,zealous,0.494,wannest,0.471,sup,0.507,sustainment,0.699,•upport,0.766,theirsupport,0.789,dature,0.467,patronage,0.453,sympathetic,0.418
95,imploy,0.337,prefervation,0.395,assertion,0.412,contributed,0.371,favur,0.438,sup,0.492,approbation,0.471,suppotrt,0.505,sulport,0.698,supprt,0.766,supportand,0.787,alienate,0.466,alienate,0.453,participa,0.418
96,encourage,0.337,adhere,0.395,bestowing,0.411,interefts,0.37,rigbts,0.438,soliciting,0.492,disinterestedly,0.471,slupport,0.503,suspport,0.697,sulport,0.763,suppoct,0.786,insupport,0.466,autonomy,0.453,appeal,0.418
97,destroying,0.336,push,0.394,securing,0.411,fafety,0.368,elcftion,0.436,fuppirt,0.491,strenuous,0.471,suppon,0.501,fupport,0.691,sunpport,0.763,suppqrt,0.784,sympathies,0.464,interets,0.453,organisations,0.418
98,subjetts,0.336,establifh,0.394,succour,0.409,perfevere,0.368,favous,0.436,fupiport,0.49,concurrence,0.47,supporit,0.499,supliort,0.691,suppoirt,0.761,slpport,0.783,loyaltv,0.464,dature,0.451,admiration,0.418
99,redress,0.336,succession,0.393,prosperity,0.409,supply,0.368,difinterefled,0.436,fvours,0.489,favotir,0.47,suppotted,0.499,stupport,0.69,supportthe,0.76,seupport,0.782,sponse,0.464,censure,0.451,criticism,0.418
