,en_1680,en_1680_d,en_1700,en_1700_d,en_1720,en_1720_d,en_1740,en_1740_d,en_1760,en_1760_d,en_1780,en_1780_d,en_1800,en_1800_d,en_1820,en_1820_d,en_1840,en_1840_d,en_1860,en_1860_d,en_1880,en_1880_d,en_1900,en_1900_d,en_1920,en_1920_d,en_1940,en_1940_d
59,africa,0.293,france,0.34,gcrmany,0.368,germanick,0.397,ameiica,0.451,worid,0.483,lmpire,0.532,europethe,0.549,eurooe,0.727,europeau,0.755,russia,0.748,geimany,0.563,slovakia,0.567,nazism,0.56
60,memorable,0.292,domi,0.34,america,0.368,quillity,0.397,kingdoni,0.451,wvorld,0.483,frapce,0.531,euope,0.549,etirope,0.726,gormany,0.755,europi,0.747,roumania,0.562,domination,0.567,ranean,0.559
61,prosperity,0.292,slave,0.337,theworld,0.367,perfia,0.395,prance,0.45,governments,0.483,peninsula,0.531,euro,0.548,ecrope,0.726,provinces,0.755,eulrope,0.747,germanys,0.56,allies,0.566,nazidom,0.558
62,closets,0.291,flan,0.337,piinces,0.367,auftria,0.395,rica,0.45,fomchow,0.482,countries,0.531,prance,0.548,franee,0.726,bnrope,0.754,eurpe,0.745,subcontinent,0.558,polands,0.566,ukraine,0.558
63,germany,0.291,mankind,0.337,pacifick,0.364,countries,0.395,greece,0.449,anmerica,0.481,continents,0.53,europea,0.547,germlany,0.725,europee,0.754,teurope,0.743,rusaia,0.557,monarchies,0.565,kussia,0.558
64,historians,0.288,greatbrirain,0.337,emnpire,0.364,greece,0.394,merica,0.449,gerent,0.48,euro,0.53,spam,0.546,franoe,0.725,etrope,0.753,germauy,0.741,qermany,0.557,hungary,0.564,hitlerite,0.557
65,histories,0.287,religions,0.335,maritime,0.363,tranfaaions,0.394,tranfaclions,0.448,indoftan,0.48,ainerica,0.529,europie,0.545,rassia,0.724,frauce,0.753,balkan,0.741,embroilment,0.557,•world,0.564,thraldom,0.557
66,historical,0.287,orld,0.335,worla,0.362,africa,0.393,wvorld,0.447,amcrica,0.478,amnerica,0.528,austria,0.544,europe—,0.724,errope,0.751,european,0.74,regions,0.555,czechoslovakia,0.563,aggressor,0.556
67,reigns,0.287,prance,0.335,ropean,0.362,merica,0.393,amrrica,0.447,franec,0.478,franceand,0.527,wvorld,0.544,fiance,0.723,euroe,0.749,eunrope,0.739,chancelleries,0.552,anatolia,0.562,frontiers,0.554
68,nation,0.286,bulwark,0.335,motraye,0.362,independence,0.393,britain,0.446,cgoncludc,0.476,continen,0.527,persia,0.542,englaud,0.723,eurpe,0.748,etrope,0.739,chancellories,0.55,continents,0.561,conquered,0.554
69,admirable,0.285,views,0.334,quility,0.361,netherlands,0.392,ametica,0.446,confequencca,0.476,worid,0.525,nental,0.538,continental,0.716,knrope,0.746,euope,0.738,christendom,0.547,nation,0.561,czechoslovakia,0.551
70,divisions,0.284,alia,0.333,worid,0.361,germanic,0.392,itates,0.446,worldl,0.475,fraace,0.524,republic,0.537,republics,0.716,eulope,0.746,eurove,0.738,civilization,0.547,europe—and,0.559,battlefronts,0.551
71,catalogues,0.283,renown,0.333,republicks,0.36,princes,0.392,conquelts,0.446,vworld,0.47,thiscountry,0.524,belgium,0.536,countries,0.715,esurope,0.746,kuropo,0.738,lithuania,0.547,oountries,0.558,rumania,0.549
72,fiance,0.283,alliances,0.332,france,0.36,powvers,0.391,kngdom,0.445,tfrance,0.47,ivorld,0.524,ineurope,0.531,euroe,0.715,earops,0.745,frauce,0.737,oermany,0.547,civili,0.557,nazioccupied,0.549
73,commerce,0.283,governments,0.33,quillity,0.359,foregn,0.391,states,0.445,belligerent,0.469,vorld,0.523,piussia,0.527,nations,0.715,europeo,0.745,continents,0.737,oivilised,0.546,world—,0.557,bulgaria,0.549
74,remarks,0.283,european,0.329,embroiled,0.359,countrie,0.389,vorld,0.444,civilized,0.468,antilles,0.522,spainand,0.526,rnssia,0.714,eurupe,0.745,balkans,0.736,worldpower,0.545,■world,0.557,aggressors,0.548
75,treaty,0.282,defies,0.329,swedeland,0.358,connexions,0.389,ainerica,0.443,wnrld,0.468,franice,0.52,england,0.526,frauce,0.714,eurbpe,0.744,italyand,0.736,greeoe,0.545,civilized,0.556,bolshevism,0.547
76,sweden,0.282,northern,0.329,dominion,0.358,statefmen,0.388,republic,0.441,italy,0.467,empires,0.519,switzerland,0.525,erope,0.714,eerope,0.744,eurote,0.732,austriahun,0.544,nazism,0.555,vasion,0.547
77,gazettes,0.281,rebellions,0.329,conjunctures,0.357,britai,0.388,conquefts,0.441,ametica,0.467,subjugation,0.519,worldi,0.524,eusope,0.713,cermany,0.742,liussia,0.728,eoumania,0.543,protectorate,0.554,manys,0.547
78,libraries,0.281,iraly,0.329,pacisick,0.357,briain,0.387,kingdo,0.441,germanv,0.466,emnpire,0.519,colombia,0.523,coutinent,0.713,euroje,0.742,europeau,0.728,soudan,0.542,vorld,0.554,subjugation,0.547
79,mailers,0.281,peace,0.328,affairs,0.357,troubles,0.386,kingdomi,0.44,monarchies,0.466,franee,0.519,oreece,0.522,empires,0.713,eurape,0.742,france,0.728,gennany,0.542,rearming,0.553,strategy,0.546
80,pictures,0.28,religion,0.327,americas,0.356,interior,0.385,foreign,0.439,civilifed,0.466,gerniany,0.518,republics,0.52,gernany,0.709,rnssia,0.739,italys,0.727,sweden,0.542,countres,0.552,sicily,0.546
81,prints,0.28,grcatbritain,0.326,orld,0.355,connections,0.385,aerica,0.439,northern,0.466,nation,0.515,egypt,0.52,sweden,0.708,liussia,0.739,eurodean,0.726,gormany,0.542,iranee,0.552,civilisa,0.545
82,plenty,0.28,brirain,0.323,noghaian,0.355,itain,0.385,countrics,0.438,vorld,0.464,fraice,0.514,continents,0.517,europe—and,0.707,continents,0.737,rnssia,0.726,nations,0.541,francogerman,0.551,conquests,0.544
83,ratification,0.28,poten,0.322,britain,0.355,interefis,0.385,literati,0.438,ieurope,0.464,empite,0.514,emnpire,0.516,spain,0.706,europt,0.736,proviuces,0.725,germanism,0.54,hussia,0.551,armies,0.543
84,tunes,0.279,principalities,0.322,swveden,0.354,ruflia,0.385,nationi,0.438,confcquencca,0.463,tranquillity,0.512,theworld,0.515,englandand,0.705,euope,0.736,rassia,0.725,manchuria,0.539,mankind,0.55,communism,0.542
85,best,0.278,century,0.322,alliances,0.353,kingdoms,0.384,difeoveries,0.436,sovereigns,0.463,embroiled,0.511,worldto,0.515,frasce,0.705,russia,0.735,eussia,0.725,conquests,0.539,jugoslavia,0.55,italys,0.542
86,var,0.278,embroil,0.32,africk,0.351,creatbritain,0.383,thiscountry,0.435,potentate,0.461,conquests,0.511,dominions,0.515,thecontinent,0.704,europein,0.735,cisleithania,0.724,franc©,0.539,civilization,0.549,subjugate,0.541
87,lir,0.277,syria,0.319,greacbritain,0.351,tranfaftions,0.383,tranfadlions,0.435,alia,0.46,germanv,0.51,franceand,0.515,reurope,0.702,gerniany,0.735,kussia,0.724,greeco,0.539,bolshevism,0.548,continents,0.54
88,remark,0.277,treaties,0.318,foreign,0.351,alliance,0.382,england,0.434,hemisphere,0.455,provinces,0.508,fratice,0.513,gerniany,0.702,13urope,0.735,karope,0.723,republics,0.539,austrias,0.548,bizone,0.539
89,rare,0.277,republic,0.318,views,0.351,commerce,0.381,subverfion,0.434,provinces,0.454,christendom,0.508,anierica,0.511,world,0.702,eussia,0.734,eurnpe,0.723,dependency,0.538,dictators,0.548,neutrals,0.538
90,welfare,0.277,domestics,0.318,storical,0.35,monarchy,0.38,alia,0.431,fiance,0.453,lrance,0.508,worid,0.51,europeit,0.702,france,0.734,earopo,0.723,montenegro,0.537,biitain,0.548,jugoslavia,0.538
91,allies,0.276,courts,0.317,conquelts,0.35,aullria,0.379,prefidencies,0.43,arerica,0.453,ropean,0.508,archipelago,0.509,european,0.701,eurolpe,0.734,euroe,0.723,autocracy,0.536,fatherland,0.547,fatherland,0.536
92,events,0.276,monarchy,0.317,doms,0.35,involved,0.379,vinces,0.429,embroiled,0.453,francc,0.507,governments,0.508,eurpe,0.699,proviuces,0.733,civilisation,0.722,cracies,0.535,ruthenia,0.547,tunisia,0.536
93,geography,0.276,transactions,0.316,denmark,0.348,bitain,0.378,switzerland,0.429,gernany,0.452,fraince,0.505,country,0.508,franco,0.699,euirope,0.733,franeo,0.722,gernany,0.535,countrys,0.547,zone,0.536
94,anil,0.275,conquered,0.315,prance,0.348,minions,0.378,neutral,0.428,irance,0.452,anerica,0.505,franec,0.508,europein,0.697,eunope,0.733,russias,0.721,rnssia,0.533,world—reuter,0.546,politically,0.536
95,academy,0.275,horizon,0.315,carreri,0.347,engrofs,0.378,northern,0.428,werld,0.451,gcrmany,0.505,couutry,0.507,italv,0.696,elrope,0.733,iussia,0.721,albania,0.533,democracy,0.546,dictatorships,0.535
96,trading,0.275,longitude,0.315,artifts,0.347,lowcountries,0.377,emnpire,0.428,continental,0.45,monarchies,0.505,conntries,0.506,europi,0.696,europeas,0.732,transmarine,0.72,portugal,0.532,eussia,0.545,liberated,0.534
97,famous,0.274,plans,0.315,empirc,0.347,colonics,0.377,mpire,0.427,wcrld,0.45,regenerated,0.504,werld,0.505,europe—that,0.695,provinoes,0.732,lfrance,0.72,belligerent,0.532,thecountry,0.545,palestine,0.534
98,princes,0.274,assairs,0.315,ltaly,0.345,worid,0.377,greatbritain,0.426,natious,0.45,civilization,0.504,amnerica,0.504,hungary,0.695,eluropean,0.732,austria,0.72,territories,0.532,nations,0.545,slovakia,0.534
99,doms,0.273,latitude,0.315,turks,0.345,probability,0.376,difcoverics,0.425,wbrld,0.448,dominion,0.503,arbitress,0.503,americaand,0.694,euiopean,0.731,germanv,0.72,germauy,0.532,albania,0.545,africa,0.534
