,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
11,undersåtare,0.761,allman,0.614,önffan,0.566,magter,0.506,folkvilja,0.486,nationallynne,0.467,framätstridandets,0.477,folkgrupp,0.449
12,utmärka,0.761,medfödd,0.612,barbarisk,0.566,statsförfattning,0.506,samverka,0.484,solidaritet,0.466,studerande,0.476,universitetsrektor,0.448
13,författning,0.76,patriotism,0.612,trygghet,0.564,reciprocitet,0.504,statsförvaltning,0.482,frihetsstrid,0.465,täflingsstrid,0.471,rojalism,0.446
14,förekomma,0.76,jordbruk,0.61,mediation,0.563,bevekelsegrund,0.501,statsform,0.481,gestrike,0.465,medborg,0.471,förbrödring,0.445
15,ypperst,0.76,winnande,0.607,sändebud,0.563,osämja,0.501,oförvillad,0.48,statssystem,0.463,studenteorps,0.467,otvilvelaktigt,0.445
16,förmögenhet,0.759,stickelighet,0.607,undersäter,0.563,ideell,0.501,representationsform,0.478,fredsparti,0.463,norrländingarnes,0.465,engelsktalande,0.444
17,gagnelig,0.758,styrelse,0.607,rättwis,0.563,amerikan,0.5,usurpera,0.478,enhetsstat,0.463,fjerdhundra,0.464,afsättningsområden,0.443
18,stadeliga,0.758,ofi,0.605,medlare,0.561,aristokratisk,0.499,folkombud,0.478,frihetskämpe,0.461,studenteorpsen,0.464,nationssal,0.442
19,fullkomlighet,0.757,wärf,0.604,wishet,0.56,rättstillstånd,0.499,fördragsamhet,0.477,hedradt,0.461,förbrödring,0.463,handelsverlden,0.44
20,sammanhang,0.757,undergång,0.604,redeliga,0.559,preutzen,0.498,verldeu,0.477,stormagternas,0.461,nationalkarakter,0.463,civili,0.439
21,tjenare,0.753,mägtiga,0.604,ädagalagt,0.556,nederländerne,0.497,förespråkare,0.477,solkels,0.46,medborgarne,0.463,balkanhalföns,0.438
22,kraftig,0.753,förädla,0.603,nädigste,0.555,intresie,0.497,federativ,0.476,rikshälft,0.46,universitet,0.46,brödralanden,0.437
23,yppighet,0.753,bona,0.603,stadeständ,0.555,högsint,0.496,förbundsstat,0.476,högadel,0.459,samhälle,0.46,gestrike,0.436
24,märt,0.753,kare,0.603,medfödd,0.554,anstiftare,0.495,samhällsordning,0.475,loyala,0.459,enhetsstat,0.456,flottbesök,0.436
25,förman,0.753,mediation,0.603,förord,0.553,hjälte,0.494,tidningspress,0.475,benndran,0.459,otvilvelaktigt,0.451,proinspektor,0.436
26,altför,0.753,läromästare,0.603,samtid,0.553,undersäter,0.494,föreningsband,0.474,nationalförening,0.458,statsenhet,0.451,indianstam,0.436
27,likwal,0.752,medbroder,0.602,söndring,0.553,milieu,0.494,samhällslif,0.473,sjelfbestånd,0.458,handelsidkande,0.451,nationsförening,0.436
28,ämbetsman,0.751,krigförande,0.601,hedning,0.552,crisis,0.494,faktion,0.473,antirepublikansk,0.456,fosterlan,0.45,afskaftande,0.436
29,stöd,0.751,tänkesätt,0.6,christne,0.552,mägtiga,0.493,nationerne,0.472,smäländfla,0.456,domarekår,0.45,landskapsförening,0.435
30,olycklig,0.751,portugal,0.6,blifwik,0.552,täflande,0.493,prestvälde,0.472,sängarfärd,0.454,centralmakt,0.45,balkanfolk,0.435
31,medbroder,0.75,konungarike,0.599,makt,0.551,nationerne,0.493,skådebana,0.471,embetsmä,0.454,verldsdelens,0.449,grundåskådning,0.435
32,trodt,0.75,wärdet,0.599,myndighet,0.55,reformvän,0.493,sjelfstyrelse,0.471,observator,0.454,själfkänsla,0.449,stormagter,0.434
33,uplyst,0.75,föremäl,0.597,sjelfständighet,0.549,förhallande,0.493,sympalhier,0.471,maktförhållande,0.453,sjöstat,0.448,bondefolk,0.432
34,oskyldig,0.749,rolighet,0.596,mannamod,0.549,konungamakt,0.492,medlemmarnes,0.47,återuppståndelse,0.451,intressed,0.445,utmärktheter,0.431
35,förmon,0.747,högfärd,0.596,sannolikhet,0.548,magterna,0.491,conventet,0.47,frihets,0.451,katholicismens,0.443,vänskapskrets,0.431
36,anwända,0.747,torftig,0.595,anspräk,0.548,uplyste,0.491,klassval,0.47,nationerne,0.451,indianstam,0.443,medborgareklasser,0.431
37,hedning,0.747,välgörande,0.595,monarki,0.548,tidehvarfvets,0.491,grundlagen,0.47,brödrarike,0.45,eröfringslystna,0.443,studenteorpsen,0.431
38,hwilkas,0.746,wälgäng,0.594,uplysta,0.546,institution,0.491,orubblighet,0.47,antipati,0.45,odert,0.442,statssystem,0.431
39,samfund,0.746,uplysningen,0.594,wänstap,0.546,upprätthållande,0.49,racen,0.47,universiteter,0.449,religionsfråga,0.442,oversö,0.431
40,bota,0.746,fortplanta,0.594,utöfwa,0.546,regim,0.49,behofwa,0.469,frihetskamp,0.449,civili,0.442,dansförening,0.431
41,moro,0.746,christna,0.594,agent,0.545,konstflit,0.49,statsinrättning,0.469,interesset,0.449,afsättningsområden,0.441,sjelfmedvetet,0.429
42,wärdet,0.745,upkomst,0.594,läromästare,0.545,sträfwande,0.49,nationell,0.468,eröfringslystna,0.449,landtbrukande,0.44,teratur,0.429
43,lem,0.745,rusta,0.594,biständ,0.544,hyfsa,0.489,grundvilkor,0.468,härnadståg,0.449,broderfolk,0.44,iandtmannapartiet,0.429
44,mänge,0.745,bestydd,0.594,regent,0.544,armce,0.489,folkstag,0.468,sjelfbestämmelserätt,0.449,nationssal,0.44,heraldik,0.428
45,åstadkomma,0.744,utomordentlig,0.593,religiös,0.544,upprätthålla,0.489,rättstillstånd,0.468,czechernas,0.449,fortlefva,0.439,verldsdelen,0.427
46,saknad,0.743,ästadkomma,0.592,fölgd,0.543,styrelseform,0.488,inkräktning,0.468,faktion,0.449,statssystem,0.438,manifestera,0.427
47,tjänstehjon,0.741,tankesätt,0.591,magten,0.543,pånyttfödelse,0.488,embelsmännen,0.467,känsior,0.449,czechernas,0.438,intressesferer,0.427
48,gagn,0.741,förföljelse,0.591,tankesätt,0.543,undersåtare,0.488,tillkämpa,0.467,nederländerne,0.448,fredsparti,0.438,folkstag,0.427
49,fastän,0.741,önffan,0.591,beskyddare,0.543,oaflåtligen,0.488,maktegande,0.466,skrifställare,0.448,blåbandister,0.438,högstående,0.427
50,idog,0.74,företräde,0.59,förtryck,0.543,sympathi,0.488,fosterlandskänsla,0.466,täflingsstrid,0.448,herskares,0.437,medborgargarde,0.426
51,gärning,0.74,sjelfständighet,0.589,hönö,0.542,edre,0.488,tillintetgörande,0.465,osmanista,0.448,nationalanda,0.436,provinsbank,0.426
52,borgerlig,0.74,tilgifwenhet,0.589,handelsstad,0.541,hellas,0.487,samhällsförbättring,0.465,afundsjukan,0.447,förbun,0.436,framträ,0.426
53,förakt,0.74,förbunden,0.589,siri,0.541,våla,0.487,magternas,0.464,rättsmedvetande,0.447,balkanfolk,0.435,folkstammarne,0.425
54,förskaffa,0.739,werkeliga,0.589,medbroder,0.541,angelägenheterne,0.487,samhällelig,0.464,sammanslutning,0.446,nederländerne,0.435,allder,0.425
55,eländig,0.739,tilgängar,0.589,öfwergifwa,0.54,magters,0.487,likta,0.464,kulturfolk,0.446,andelif,0.435,slottsborggården,0.425
56,föröka,0.739,andamäl,0.589,fortplanta,0.54,uplifwa,0.487,näringslagstiftning,0.463,studentkärens,0.446,student,0.435,studenteorps,0.425
57,ädelmod,0.739,fölgd,0.589,regeringssätt,0.54,förrädisk,0.485,genklang,0.463,trosförwandter,0.446,suveränetet,0.435,delame,0.425
58,sjelfwe,0.738,biständ,0.588,stickelighet,0.539,katolik,0.484,sympathi,0.463,landskapsförening,0.446,yfverborna,0.434,land11,0.425
59,allmoge,0.738,betunga,0.588,wälwilja,0.539,wälmening,0.484,vindicera,0.463,nationalitet,0.446,urinvånare,0.433,handelscentrum,0.425
60,läkare,0.738,polen,0.588,arghet,0.539,handelsplats,0.484,skatteförenklingsfrågan,0.463,sedlighetskänsla,0.446,samhörighetskänsla,0.433,elsassarne,0.424
61,innefatta,0.738,folkmängd,0.587,plister,0.538,association,0.484,association,0.462,sympalhier,0.445,civilisera,0.433,högerministér,0.424
62,afsigt,0.738,ringare,0.586,wanstap,0.538,männistjor,0.483,handelsflotta,0.462,samhällig,0.445,studentförening,0.432,fricorps,0.424
63,ämbets,0.737,täflan,0.586,beredwillighet,0.538,oförrätt,0.483,älsklingsidé,0.461,medeltida,0.445,bundsförvandters,0.432,framätstridandets,0.424
64,fruktan,0.737,urgammal,0.585,förswarare,0.538,civilisera,0.482,likstämmighet,0.461,folko,0.445,peerer,0.432,fosterlan,0.424
65,moral,0.736,konstnär,0.585,tystlands,0.538,social,0.482,reformförslag,0.461,kulturarbete,0.445,nationerne,0.432,aktuelt,0.424
66,otidig,0.736,utlänning,0.585,undersåte,0.538,patriotism,0.482,tillskansa,0.461,fostbrödralag,0.445,samhällig,0.431,framgångsfull,0.424
67,fattigdom,0.736,afböja,0.585,frikostighet,0.538,mägtige,0.481,statsförbund,0.46,oblodig,0.444,bondefolk,0.431,verldsdelens,0.424
68,djur,0.736,magnetism,0.585,verksam,0.537,likstämmighet,0.481,samverkan,0.459,katholicismens,0.444,landsmålsförening,0.431,fjerdhundra,0.424
69,besynnerlig,0.736,garantera,0.584,amerikan,0.537,skuldsättning,0.481,hjälte,0.459,högsint,0.444,hällsklass,0.431,kulturuppgift,0.423
70,städerne,0.734,upmuntra,0.584,krigförande,0.537,esprit,0.481,integrera,0.459,dolsk,0.444,dansförening,0.431,handelsgemenskap,0.423
71,spräk,0.734,förmon,0.584,engländarnes,0.537,ärftlighet,0.48,åsigtcr,0.459,dödshugg,0.444,uplysta,0.43,nationshus,0.423
72,kännare,0.734,gem,0.583,dansta,0.537,statsförvaltning,0.48,beskattningsrätt,0.459,rökoffer,0.444,läkarekår,0.43,varubyte,0.423
73,wärkeligen,0.734,uprätta,0.583,declaration,0.537,genomskåda,0.48,grundton,0.459,sjelfständighetskänsla,0.444,npplysta,0.43,nationalolycka,0.423
74,förmögen,0.733,ärelystnad,0.583,förrädare,0.536,makterne,0.48,kialt,0.459,representant,0.444,vänstergrupp,0.43,förbun,0.422
75,befordran,0.733,administration,0.583,corpsens,0.536,samhällsmedlem,0.48,sympathicr,0.458,nationalparti,0.444,nationallynne,0.43,katholicismens,0.422
76,ansedt,0.733,bedrägeri,0.582,enig,0.536,rygte,0.48,adelén,0.458,lärosäte,0.443,samhäl,0.43,wundna,0.422
77,wänga,0.733,föremal,0.582,wälgerningar,0.535,portugis,0.48,fölgder,0.458,romanisk,0.443,otrygghet,0.429,företagsamhetsanda,0.422
78,landtbruk,0.733,honoin,0.581,grundlag,0.535,politist,0.48,antipathier,0.458,hegemoni,0.443,folk,0.429,hufvudorter,0.422
79,loflig,0.733,wärdiga,0.581,ständaktighet,0.534,sjelfförsakelse,0.48,försvagande,0.458,likaberättigande,0.443,conventet,0.429,statsinrättning,0.422
80,innerlig,0.733,barde,0.581,barmhertig,0.534,domaremakt,0.479,affärslif,0.458,arisk,0.443,handelsverlden,0.428,olsåker,0.422
81,tyngd,0.733,efterkommande,0.58,beröfwa,0.534,samhällsordning,0.479,företrädesrättighet,0.458,känslostämning,0.442,blodbesudlad,0.428,detn,0.422
82,framtid,0.733,uplysta,0.58,edre,0.534,föregä,0.479,medgifiva,0.458,bourbonerna,0.442,valmanskår,0.428,bragl,0.422
83,bedragare,0.733,sweriges,0.58,brottslig,0.534,engländarnes,0.479,irländarne,0.458,förbrödra,0.442,unionsland,0.428,agrarierna,0.421
84,gemensam,0.732,anhällit,0.579,garantera,0.533,personifiera,0.479,utgängspunkt,0.458,sinnesriktning,0.442,nationalförening,0.427,bondeklass,0.421
85,swerige,0.732,förstöring,0.579,bragd,0.533,friköpa,0.478,öfvermäktig,0.458,storsint,0.442,antipathier,0.427,kapitalism,0.421
86,manga,0.732,onödig,0.579,wärdiga,0.533,kufwa,0.478,helstatsförfattning,0.458,förbrödring,0.442,forskningsområde,0.427,arbetarklass,0.421
87,synd,0.732,befordran,0.578,rysiland,0.532,egid,0.478,pligtkänsla,0.457,gränsstat,0.441,hjärtpunkt,0.427,tyskarno,0.421
88,undersätare,0.732,wälfärd,0.578,undersåtare,0.532,tidsanda,0.478,materiela,0.457,landsmålsförening,0.441,magts,0.427,akademici,0.421
89,älska,0.731,sjelfständig,0.578,förblifwer,0.532,stabilitet,0.478,rättsbegrepp,0.457,allmänbildning,0.441,kratter,0.427,vänstergrupp,0.421
90,billighet,0.731,stiftare,0.578,folkrätt,0.532,tyranni,0.478,lolket,0.457,sjelfförgudning,0.44,grundåskådning,0.427,systematisera,0.421
91,sielfwa,0.731,nedlägga,0.577,uppoffring,0.531,konstitutionel,0.478,uppblandning,0.457,frihetsälskande,0.44,frihetsstrid,0.427,sparbanksväsende,0.421
92,beröm,0.73,besparing,0.577,trolöshet,0.531,hindu,0.477,ideerna,0.457,enhetstanke,0.44,samhörighet,0.426,familjerne,0.42
93,förtryck,0.73,eftersyn,0.577,dannemark,0.531,högvördig,0.477,valprincipen,0.457,onndwikligt,0.44,hegemoni,0.426,rajahs,0.42
94,naturlig,0.73,nödwändiga,0.577,monument,0.53,nystland,0.477,upprifva,0.457,werldslige,0.44,areopag,0.426,kratter,0.42
95,pröfning,0.73,sjöfart,0.576,wörda,0.53,vördnadsbjudande,0.477,oppositionsparti,0.457,studentkär,0.44,besjäla,0.426,lifsfrågor,0.42
96,menighet,0.729,undergäng,0.576,plägsed,0.53,europeista,0.477,vidtomfattande,0.457,folkanda,0.439,medborgareklasser,0.426,utvecklingsskede,0.42
97,wärkan,0.729,inwärtes,0.576,interesse,0.53,inveckla,0.477,doktrin,0.457,hjerlan,0.439,studentkär,0.426,forntidsminne,0.42
98,sprak,0.729,utbredande,0.575,sturle,0.53,basis,0.477,omhvälfning,0.456,brödraskap,0.439,folkslag,0.425,symbolist,0.419
99,hjertan,0.729,regent,0.575,menstligheten,0.53,befordrare,0.477,kosmopolitisk,0.456,landldagen,0.438,frihets,0.425,intressed,0.419
