,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
30,mildhet,0.886,mediation,0.721,konungahus,0.653,styrelseform,0.577,supremati,0.528,hessen,0.527,menelek,0.513,sigismunds,0.521
31,hjertat,0.886,krigshär,0.721,förmätt,0.652,alstad,0.576,medlare,0.528,miljutin,0.527,kurfurstinna,0.512,nädigste,0.521
32,gudi,0.886,fortfarande,0.72,majtt,0.652,höfwen,0.576,thronen,0.526,folkkär,0.526,furstefamilj,0.511,tronarfvinge,0.521
33,upsät,0.886,ospard,0.72,kyssa,0.652,ästädarne,0.574,harel,0.525,thronbestigning,0.526,metternichs,0.511,konnngarne,0.52
34,fordom,0.885,skydda,0.719,undersätares,0.651,förderflig,0.573,statssystem,0.525,aosta,0.526,tronarfvinge,0.51,mwanga,0.519
35,därför,0.885,sivär,0.719,gunstling,0.65,medlare,0.572,garanterat,0.525,etrurien,0.525,coburg,0.51,metternichs,0.519
36,gråta,0.885,undran,0.718,wälwilja,0.649,reformera,0.572,konungslig,0.525,adoption,0.524,drottnin,0.51,tsar,0.518
37,utmärkt,0.885,ryssa,0.717,frimodighet,0.648,ponte,0.572,potentat,0.524,tillskyndan,0.524,koburg,0.509,reichstadt,0.518
38,lögn,0.885,höflighet,0.717,lydnad,0.648,högsint,0.572,upphöjelse,0.524,konungakrona,0.524,mirza,0.509,muley,0.518
39,hiertan,0.885,jämmer,0.717,missnöje,0.647,kriga,0.572,furstehus,0.523,furstefamilj,0.524,kalakauas,0.509,pomare,0.518
40,vetta,0.884,förrädare,0.717,öfwergifwa,0.647,envojé,0.571,tillintetgörelse,0.523,medschid,0.523,verkställare,0.508,baierske,0.518
41,wärdig,0.884,dämpa,0.716,älstade,0.647,tygla,0.571,nationalkänsla,0.522,kejsare,0.522,panslavist,0.508,rainer,0.517
42,tankan,0.883,wänstap,0.716,hjälpa,0.647,regentinna,0.571,månggifte,0.522,tronbestigning,0.522,sigismunds,0.508,riksföreståndare,0.517
43,ach,0.883,bestydd,0.716,frambära,0.646,nederländerne,0.571,tillvarelse,0.522,krigsherre,0.522,minister,0.508,qvirinalen,0.517
44,sjal,0.883,thronen,0.716,höflighet,0.645,jemnlikhet,0.57,feodal,0.521,minderårighet,0.521,etrurien,0.508,presumtiv,0.517
45,ss,0.883,rolighet,0.716,ansägo,0.645,braganza,0.57,adelskap,0.521,storamiral,0.52,georgios,0.508,arfprins,0.515
46,mili,0.883,konungarike,0.715,wörda,0.645,integritet,0.57,mveket,0.52,suveränitet,0.52,schaumburg,0.508,hohenschwangau,0.515
47,nåd,0.883,barmhertig,0.715,rysiland,0.644,tractaten,0.57,monsignore,0.52,coburg,0.52,presumtiv,0.507,georgios,0.515
48,tänkesätt,0.883,förblifwer,0.715,mediation,0.644,bestydd,0.57,fölgd,0.52,respekterande,0.519,konungatitel,0.507,kurfurstinna,0.515
49,trygg,0.882,patriotism,0.715,enständig,0.644,oafhängighet,0.57,loyala,0.52,habsburgsk,0.519,thronföljden,0.506,konungaätt,0.514
50,ädelmodig,0.882,allman,0.713,defensiv,0.643,ogerning,0.57,dödsfiende,0.52,tronkandidat,0.519,namneligen,0.506,obrenowitsch,0.514
51,styrelse,0.882,styrelse,0.712,statsman,0.643,enständig,0.57,integritet,0.52,monark,0.518,lefveropen,0.506,inrikesministéren,0.514
52,egenteligen,0.882,ädagalagt,0.712,westphalen,0.643,stiljd,0.569,riksstyrelse,0.52,nedim,0.518,orleanske,0.506,schaumburg,0.514
53,känning,0.882,slägte,0.712,wifat,0.643,bayern,0.569,inkräktning,0.519,bourbonernas,0.518,vicekonung,0.505,notablerna,0.513
54,ärkänna,0.881,wälde,0.712,hämnd,0.642,bekämpa,0.569,regeringsärende,0.519,radama,0.518,anams,0.505,nndersåter,0.513
55,ann,0.881,dödsstraff,0.712,undergifwenhet,0.642,rysiland,0.568,jemvigten,0.519,maktfullkomlighet,0.517,bysslands,0.505,furst,0.513
56,listig,0.881,undersätares,0.711,mandom,0.641,stybb,0.567,herrskare,0.518,mohammed,0.517,obrenowitsch,0.505,anams,0.512
57,sucka,0.881,utomordentlig,0.711,äterwanda,0.641,etrurien,0.567,ärftlighet,0.518,riksföreståndare,0.516,regentinna,0.505,landsherre,0.512
58,begärlig,0.881,fosterland,0.71,garantera,0.641,bortgäng,0.567,monark,0.518,napoleonid,0.516,pomare,0.505,konungatitel,0.512
59,frälsa,0.881,lydnad,0.71,verksam,0.64,gustafs,0.567,konstitutionell,0.518,konnng,0.515,gruic,0.504,humbert,0.512
60,afgrund,0.88,trygghet,0.71,stämpling,0.64,thronen,0.566,folkombud,0.517,konungaätt,0.515,nädigste,0.504,abasa,0.512
61,hedning,0.88,uprätta,0.709,ästädarne,0.64,storherren,0.566,bundsförvandt,0.517,georgios,0.514,breussen,0.504,pietri,0.512
62,dyrkan,0.88,förföljelse,0.709,bemedling,0.64,sympati,0.566,fullmyndig,0.517,sjelfherrskare,0.514,radama,0.503,skuptschinans,0.511
63,og,0.88,bemödande,0.709,gemäl,0.639,lifwas,0.566,gränsorne,0.517,skyddsherre,0.513,ministrame,0.503,härtig,0.511
64,hjord,0.88,potemkin,0.709,warmaste,0.639,bundsförvandt,0.566,konungadöme,0.517,härförare,0.513,käjsare,0.503,orleanske,0.51
65,gunst,0.88,inskränkning,0.709,wägrade,0.639,wälmäga,0.566,magten,0.516,skyddsvakt,0.513,regeringsmedlem,0.503,drottnin,0.51
66,blid,0.88,framsteg,0.709,nädigste,0.639,inträdande,0.565,furste,0.516,enväldig,0.512,umbertos,0.502,umbertos,0.51
67,hwi,0.879,lyckeliga,0.709,blifwik,0.639,ecklesiastik,0.565,franklike,0.516,okränkt,0.511,drottning,0.502,hohenlohes,0.509
68,ewigt,0.879,dcl,0.709,fölgd,0.639,öswerlemna,0.565,thronföljarens,0.516,usurpera,0.511,statsöfverhufvud,0.502,herskaren,0.509
69,wrede,0.879,häda,0.708,wanstap,0.638,erkänsta,0.565,dotation,0.515,satrap,0.511,reichstadt,0.502,gruic,0.509
70,förtret,0.879,wälmäga,0.708,bayern,0.638,declaration,0.565,mediation,0.514,konnngarne,0.511,furst,0.502,regentinna,0.508
71,lyfta,0.878,wärl,0.708,mägtiga,0.638,bajern,0.564,diktatur,0.514,konge,0.51,käjsar,0.501,kalakauas,0.507
72,wä,0.878,norden,0.708,biständ,0.638,cortez,0.564,afkomma,0.513,upphöjelse,0.51,connaught,0.501,embetssigill,0.507
73,qwal,0.877,barbari,0.707,tjenande,0.638,wälwilja,0.564,interess,0.513,långmodighet,0.51,traktatsenliga,0.5,förbundskommissarierna,0.507
74,ert,0.877,förbyta,0.707,beskyddare,0.638,affektera,0.564,anslutning,0.513,konungason,0.51,lamarmora,0.5,författningsförändring,0.507
75,dyrka,0.877,tjenande,0.707,eftertrycklig,0.637,hemland,0.563,makterne,0.512,tankesätt,0.51,härskare,0.5,breussen,0.507
76,kändt,0.877,höfwen,0.706,trohetsed,0.637,konungslig,0.563,betänksamhet,0.512,rädgifware,0.51,kejsare,0.5,konak,0.507
77,arén,0.876,sweriges,0.706,flutligen,0.637,ståndaktighet,0.563,magter,0.512,sonson,0.508,herskares,0.499,beernaert,0.507
78,befästa,0.876,gemäl,0.706,wälsigna,0.637,jnfanten,0.563,okränkt,0.512,fördrifne,0.508,skuptschinans,0.498,schoa,0.506
79,gläda,0.876,beskydd,0.705,taleman,0.636,potemkin,0.562,ministér,0.512,sparta,0.507,pietri,0.498,lefveropen,0.506
80,täger,0.876,hämnd,0.705,klädnad,0.636,mildhet,0.562,lutheran,0.512,statschef,0.507,couza,0.498,yildizkiosken,0.506
81,rädas,0.876,afböja,0.705,rättwis,0.636,statsförfattning,0.562,braganza,0.511,reichstadt,0.506,abasa,0.498,lurst,0.505
82,arghet,0.876,täflan,0.705,werklig,0.636,ärftlighet,0.562,statsskick,0.511,corvo,0.506,mwanga,0.498,furstefamilj,0.505
83,bein,0.875,inrotad,0.705,förswarare,0.636,makterne,0.561,storherren,0.51,försätet,0.506,qvirinalen,0.497,luiz,0.505
84,idel,0.874,wigtigaste,0.705,carakter,0.636,alliance,0.561,trohetsed,0.51,rappellera,0.506,muley,0.497,mellanstaternas,0.504
85,förnöjelse,0.874,hugnelig,0.705,ehr,0.636,befästning,0.561,talleyrand,0.51,sigismunds,0.505,rainer,0.496,konungeu,0.504
86,pästä,0.874,främja,0.705,paz,0.636,fölgd,0.561,bundsförwandt,0.51,pragmatisk,0.505,embetssigill,0.496,fnrst,0.504
87,werka,0.874,odödlighet,0.704,wägra,0.636,godtycklig,0.561,okränkbarhet,0.51,breussen,0.505,protektor,0.496,prius,0.504
88,bast,0.873,rättwis,0.704,kron,0.636,bannlyst,0.56,bomba,0.509,reuss,0.505,militärpartiet,0.496,etrurien,0.504
89,ätt,0.873,efterdöme,0.704,regera,0.636,oaflåtligen,0.56,statsform,0.509,nädigste,0.505,beaconsfields,0.496,arfsföljden,0.504
90,wisade,0.873,bewaka,0.703,alstad,0.636,arni,0.56,monarkisk,0.509,förtryckande,0.505,allernådigaste,0.496,corvo,0.504
91,mänsklighet,0.873,eftersyn,0.703,förtryck,0.635,rekrytera,0.56,förhållanderne,0.508,orleanisterna,0.505,natschewitsch,0.496,sachsenweimar,0.503
92,dell,0.872,gustafs,0.703,tillgift,0.635,osämja,0.56,regentinna,0.508,okränkbarhet,0.505,regera,0.495,återbesök,0.503
93,uttrycka,0.872,werksamhet,0.703,farfar,0.635,uppriktighet,0.56,slägtskap,0.508,höghetsrätt,0.504,pobedonoszew,0.495,gortschakov,0.503
94,lycksalighet,0.872,cöln,0.703,legation,0.635,furste,0.559,statsklok,0.508,verdsliga,0.504,kalakaua,0.494,kediv,0.503
95,förgäta,0.872,majtt,0.703,proklamera,0.635,beherrskare,0.559,regentskap,0.508,amadeo,0.504,corvo,0.494,hohenlohe,0.503
96,afund,0.872,befrielse,0.703,engeland,0.635,intresie,0.559,oaflåtligen,0.508,styrdt,0.504,krigsherre,0.494,lepére,0.502
97,blygas,0.872,gruflig,0.702,sturle,0.635,swerge,0.559,eftergifvenhet,0.507,amadeus,0.504,beernaert,0.493,detronisering,0.502
98,fåken,0.872,redelige,0.702,ständaktighet,0.634,reformvän,0.558,statsklokhet,0.506,herrstare,0.504,madridska,0.493,öfverpresident,0.502
99,börd,0.871,himla,0.702,sparsamhet,0.634,uppstätt,0.558,styrelsesätt,0.506,kultusministeriet,0.504,menelik,0.493,connaught,0.502
