,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
57,lagén,0.896,hmar,0.765,fwara,0.656,qu,0.544,velse,0.464,erhål,0.407,öii,0.422,eas,0.418
58,ämbets,0.896,nogare,0.765,gunstbenägen,0.656,eå,0.544,sentant,0.464,ögre,0.407,0n,0.422,åll,0.417
59,lysning,0.895,wantas,0.765,dömmas,0.656,toi,0.543,arine,0.464,kapita,0.406,ckn,0.421,emigran,0.417
60,ss,0.895,älsta,0.764,decidera,0.656,gj,0.543,direk,0.464,sly,0.406,gh,0.42,pv,0.416
61,motta,0.895,sömma,0.764,uk,0.656,great,0.542,rei,0.464,förh,0.406,nka,0.42,aag,0.416
62,riktighet,0.894,lappri,0.764,aä,0.656,angi,0.541,$,0.463,erst,0.406,ttf,0.42,cs,0.415
63,harm,0.894,biilet,0.764,mariagatan,0.655,eb,0.541,linodling,0.463,leur,0.405,tyen,0.42,isr,0.415
64,stel,0.894,nch,0.762,dcraf,0.655,mu,0.541,skaff,0.463,räfla,0.405,mla,0.419,lde,0.415
65,tappa,0.894,styldighet,0.762,uppdikta,0.655,fx,0.541,lli,0.463,hilan,0.405,åll,0.418,nns,0.415
66,högaktning,0.894,hwarisrän,0.762,tandwärk,0.655,mk,0.54,lev,0.463,rj,0.405,mp,0.418,bilje,0.414
67,ögnablick,0.894,däras,0.761,asiäta,0.655,rv,0.54,skule,0.462,ée,0.405,allri,0.417,dle,0.414
68,trött,0.894,ärfara,0.761,anmä,0.654,daaen,0.54,beskyddarinna,0.462,sna,0.405,ftl,0.417,betsverk,0.414
69,wen,0.894,ani,0.761,lilrätta,0.654,lemn,0.539,ere,0.462,plig,0.405,v6,0.417,t,0.414
70,inkast,0.893,giv,0.761,missbruka,0.653,steijern,0.539,visn,0.462,mde,0.405,ligh,0.416,sae,0.414
71,skänka,0.893,entrée,0.761,oek,0.653,grefvar,0.539,dervisning,0.462,lja,0.404,ard,0.416,ees,0.414
72,orm,0.892,därstap,0.76,erhälle,0.653,hasselberg,0.539,hje,0.462,dns,0.403,ommor,0.415,raf,0.414
73,sro,0.892,sägo,0.76,bcstrifning,0.653,egat,0.539,haab,0.462,stoc,0.403,maij,0.415,uä,0.414
74,frägas,0.892,siulle,0.76,säpboden,0.653,rb,0.538,tde,0.461,ghet,0.403,ngl,0.415,gdt,0.413
75,hwilkens,0.892,afwakta,0.759,bäten,0.653,läxa,0.538,agit,0.461,itö,0.402,lisl,0.415,slf,0.413
76,snö,0.892,giltig,0.759,swa,0.653,fva,0.538,läkedom,0.461,komn,0.402,isr,0.415,gte,0.413
77,wörda,0.892,ikal,0.759,lysning,0.652,lionel,0.538,själa,0.461,önsk,0.402,r0,0.415,0n,0.413
78,förgå,0.891,bildning,0.759,närwarandc,0.652,bränvinsmagasinet,0.537,ånd,0.46,qu,0.402,rl,0.414,nk,0.413
79,boja,0.891,bekantskap,0.759,renhållning,0.652,1k,0.537,d5,0.46,eral,0.402,nag,0.414,komn,0.412
80,försigtighet,0.891,beswara,0.759,billi,0.652,vc,0.537,erf,0.46,tillsa,0.402,nkt,0.414,midda,0.412
81,härkomst,0.891,blänka,0.759,wördsamt,0.652,orr,0.536,odåga,0.46,ska,0.401,eer,0.414,ard,0.412
82,agde,0.891,samman,0.759,rb,0.652,wahrenberg,0.536,aflande,0.46,edde,0.401,gp,0.414,aunna,0.412
83,hämma,0.891,blix,0.759,uso,0.651,afg,0.536,iaf,0.46,frigjordt,0.4,ruka,0.414,frel,0.412
84,hwilar,0.891,förgå,0.758,trakta,0.651,götheb,0.536,pontonbrygga,0.46,icl,0.4,iia,0.413,lisli,0.411
85,afgrund,0.89,upföra,0.758,stcr,0.651,mont,0.535,hjer,0.46,afen,0.4,lehöf,0.413,finni,0.41
86,blotta,0.89,krossa,0.758,trist,0.651,tore,0.535,g1,0.46,bällö,0.399,gte,0.413,ftrs,0.41
87,skönhet,0.89,stelf,0.758,ihog,0.651,ekeberg,0.534,sälli,0.459,twäwäningshns,0.399,e3,0.413,nka,0.41
88,nom,0.89,twifwelsmäl,0.758,eaendom,0.651,rp,0.534,xx,0.459,naar,0.399,eloi,0.413,ebruari,0.41
89,framsteg,0.89,efterse,0.758,överenskommelse,0.65,frå,0.533,lofordar,0.459,ér,0.399,rda,0.413,uari,0.41
90,hofwet,0.89,ingendera,0.758,andro,0.65,kura,0.533,tilllåta,0.459,hli,0.399,gdt,0.413,rh,0.41
91,begrafning,0.89,wagar,0.757,ästvndas,0.65,leg,0.533,n1,0.459,gde,0.399,stf,0.413,rl,0.41
92,hafwcr,0.89,ngt,0.757,speeie,0.65,uer,0.533,pv,0.459,kallendegatan,0.399,aunna,0.412,paf,0.409
93,rättegäng,0.89,sluteligen,0.757,hörnel,0.65,s6,0.533,nummerhäst,0.459,äla,0.399,erila,0.412,nge,0.409
94,förhålla,0.89,förwärfwa,0.756,bredgatan,0.65,j4,0.533,see,0.459,pallas,0.399,aag,0.412,rns,0.409
95,prädika,0.89,bemanna,0.756,entrée,0.65,vegesach,0.532,ölägenheterna,0.459,nts,0.398,ivas,0.411,ommor,0.409
96,politisk,0.889,gisiva,0.756,utö,0.649,sje,0.532,frithiofs,0.458,enadt,0.398,allma,0.411,an1,0.408
97,pröfning,0.889,ivel,0.756,wede,0.649,bottiger,0.532,förbål,0.458,verum,0.398,tg,0.411,gh,0.408
98,sdr,0.889,odygd,0.756,jem,0.649,äj,0.532,öfr,0.458,ores,0.398,liii,0.411,xf,0.408
99,arf,0.889,tj,0.755,trpckeriet,0.649,äd,0.531,låneväg,0.458,hvor,0.396,nna,0.411,anko,0.408
