,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
32,prädika,0.915,frankfurt,0.71,curir,0.576,fueros,0.55,clarendon,0.538,hartington,0.564,northampton,0.578,landtligan,0.57
33,hwilkens,0.915,bretagne,0.71,talleyrand,0.576,presidentskap,0.549,badiska,0.538,ministerens,0.563,chamberlain,0.578,skuptschinan,0.567
34,arén,0.914,ludvic,0.709,arnade,0.575,grenville,0.548,ministerens,0.538,ajournering,0.563,homerulebillen,0.577,nationalligan,0.564
35,liknelse,0.914,depecher,0.709,wiktiga,0.575,prorogation,0.547,russell,0.537,ständerförsamling,0.561,goblet,0.577,tullparlamentet,0.563
36,hwiiken,0.913,inrycka,0.709,annoneerade,0.573,diskutera,0.547,inrikesminister,0.536,representanthus,0.56,storting,0.576,ofverhuset,0.563
37,upfylla,0.913,affärda,0.709,engclste,0.573,rådplägning,0.547,hume,0.536,mellanstaternas,0.559,tullparlamentet,0.575,hartington,0.562
38,anfördt,0.913,belgien,0.709,sturle,0.573,reformera,0.546,inkomstskatt,0.534,throntalet,0.559,revisionsförslag,0.575,adressdebatt,0.562
39,nod,0.913,proponera,0.709,underhandling,0.572,russel,0.545,utrikesminister,0.533,adressdebatt,0.559,ministéren,0.574,miuistéren,0.561
40,afbida,0.913,defensiv,0.708,ministeren,0.572,föreslagen,0.545,disraeli,0.533,pariserkongressen,0.558,jordligan,0.574,sitionen,0.559
41,ss,0.913,preussisk,0.708,wägrade,0.572,formligen,0.545,klausul,0.532,ministéren,0.558,homerule,0.573,beaconsfield,0.557
42,capitaine,0.912,klubb,0.708,befalt,0.572,modifikation,0.544,sestion,0.531,öfverhus,0.558,budgetsutskottet,0.573,lordkansler,0.557
43,talrik,0.912,ständerne,0.707,udine,0.572,negering,0.543,ministeren,0.531,folkething,0.558,budgetutskott,0.572,kongress,0.557
44,lian,0.912,mediation,0.707,ständerne,0.571,ultimatum,0.543,ministérens,0.531,lagutkast,0.557,parlamentsval,0.569,homerule,0.557
45,rättegäng,0.912,grefwen,0.707,palermo,0.571,auetor,0.543,minisléren,0.529,unionsregering,0.557,deputeradekammarens,0.568,gladstoneska,0.556
46,era,0.911,stallning,0.707,petition,0.571,andragande,0.54,minister,0.528,regoringen,0.556,nationalist,0.567,progressisterna,0.554
47,nyfiken,0.91,moreau,0.706,beflutit,0.57,dagordning,0.54,palmerstons,0.526,gladstones,0.556,nationalligan,0.567,meath,0.553
48,ssola,0.91,jämwal,0.706,hofwct,0.57,melbourne,0.539,helstatsförfattning,0.526,tilläggsartikel,0.555,bradlaugh,0.566,nationalkonvent,0.552
49,omtanka,0.91,förenamde,0.705,erhällna,0.57,pohlens,0.539,förbundsdag,0.526,inkalladt,0.555,ofverhuset,0.566,parlamentsval,0.552
50,hwila,0.91,coburg,0.705,stallning,0.57,nedsättande,0.539,kongress,0.525,riksförsamling,0.554,landtligan,0.564,budgetutskott,0.551
51,ansedt,0.909,traktat,0.704,omedelbarligen,0.569,definitiv,0.539,bådskap,0.525,roebuck,0.554,sitionen,0.564,undervisningslag,0.551
52,mae,0.909,mantua,0.704,skattkammare,0.569,instructioner,0.538,ofverhuset,0.525,municipalitetet,0.552,undersökningskommission,0.563,blikens,0.551
53,saker,0.909,ernar,0.704,moniteuren,0.569,calatrava,0.538,angelägenheterne,0.523,ministere,0.551,kongress,0.563,oppo,0.551
54,ritning,0.909,rodney,0.704,konvention,0.569,ängland,0.538,rådplägning,0.522,ministerpresident,0.551,kulturstrid,0.562,floquets,0.55
55,hafwcr,0.909,palen,0.703,bliftvit,0.569,russell,0.538,parlamentssession,0.522,annexion,0.551,underhusledamot,0.561,valkollegium,0.55
56,narra,0.908,1771,0.703,uppfordra,0.568,permanent,0.537,storting,0.521,förbundsförsamling,0.55,parnell,0.561,devés,0.55
57,prest,0.908,regensburg,0.703,förgår,0.568,addington,0.537,förbundsförsamling,0.52,interpellera,0.55,landsdag,0.561,ministere,0.55
58,agde,0.908,påminnelse,0.703,hemligen,0.567,aberdeen,0.537,mauguin,0.519,ministör,0.55,skuptschinans,0.56,parlamen,0.549
59,hafira,0.908,tippo,0.703,förgift,0.567,decazes,0.536,ministere,0.519,depretis,0.55,riksdagsmedlem,0.56,jesuitskola,0.549
60,älskare,0.908,ärkehertig,0.703,process,0.567,castlereagh,0.536,orientalista,0.519,förbundsdag,0.549,finanskontroll,0.56,budgetsutskottet,0.549
61,ästundade,0.908,hugnelig,0.703,pohlen,0.566,skul,0.535,centralstyrelse,0.518,konciliets,0.549,jordlag,0.56,clevelands,0.548
62,möjeligit,0.908,persien,0.702,jämwal,0.566,constitution,0.535,manteuffel,0.517,northcote,0.549,representantkammare,0.559,konciliet,0.547
63,anförande,0.908,preutzen,0.701,kongress,0.566,ofverhuset,0.535,regentskap,0.517,progressisterna,0.549,rösträttsförslag,0.559,northcote,0.547
64,höflighet,0.907,berattas,0.701,rycktet,0.566,krigsminister,0.535,storthingets,0.517,ministerråd,0.549,valkollegium,0.558,homerulebillen,0.547
65,tryckfrihet,0.907,intagande,0.701,närmarande,0.566,ambassad,0.534,afdanka,0.516,störtande,0.548,lordkansler,0.557,representantkammare,0.546
66,sro,0.907,skingra,0.7,berthier,0.565,förbundsdag,0.534,utskottsbetänkande,0.515,prorogation,0.548,irländsk,0.557,malmesbury,0.546
67,reglemente,0.907,häröfwer,0.7,hufwudsakligen,0.565,durham,0.533,genomdrifva,0.515,ministerräd,0.548,progressisterna,0.557,parnell,0.546
68,hämma,0.906,ösiver,0.7,tillstyrka,0.565,statsråd,0.533,kabinett,0.515,ofelbarhetsdogm,0.548,nationalkongress,0.557,representantförsamling,0.546
69,framsteg,0.906,delning,0.7,wigliga,0.565,forslag,0.533,regering,0.514,svarsnot,0.548,öfverherrskap,0.556,ministéren,0.546
70,hwilar,0.906,återkomst,0.7,wellesley,0.565,qvalifikation,0.532,budget,0.514,ferrys,0.548,kabinett,0.556,kulturstrid,0.545
71,lysning,0.906,beni,0.7,cardinal,0.564,deputeradekammaren,0.532,instructioner,0.514,öswerhuset,0.547,oppo,0.555,parlamentsledamot,0.544
72,operation,0.906,decret,0.7,envojé,0.564,cortes,0.532,malmesbury,0.514,minisléren,0.547,generalråd,0.555,kabinett,0.544
73,char,0.906,anhällit,0.699,hoswet,0.564,förkastande,0.532,roebuck,0.513,ståthållarskap,0.547,lagutkast,0.554,dupuys,0.544
74,sanda,0.906,gouverneuren,0.699,egenteliga,0.564,inrikesminister,0.531,calatrava,0.512,författningspartiet,0.546,millerand,0.554,healy,0.543
75,aria,0.906,lagstifta,0.699,wistte,0.563,tarragona,0.531,framläggande,0.512,förbundsregering,0.546,konciliet,0.554,harcourt,0.543
76,stel,0.905,marche,0.699,crisis,0.563,fredstraktat,0.53,moldaus,0.512,kamar,0.546,northcote,0.553,northampton,0.542
77,politisk,0.905,nera,0.699,bagdad,0.563,irländsk,0.53,nationalförsamling,0.512,ellenborough,0.546,kongressförslag,0.553,revisionsförslag,0.541
78,föl,0.905,famillen,0.699,hwaresi,0.562,tullsystem,0.53,fueros,0.511,kabinetterna,0.546,beaconsfield,0.553,ellenborough,0.541
79,maga,0.905,furst,0.698,besluta,0.562,minister,0.53,constitution,0.511,cabinettet,0.544,signatärmakt,0.552,balfour,0.541
80,attest,0.905,corpsen,0.698,ernar,0.561,engclste,0.53,fredsförslag,0.511,regeringsproposition,0.544,gering,0.552,parnelliternas,0.54
81,yta,0.905,canalen,0.698,pitt,0.561,tnrkarne,0.53,gladstone,0.51,ministerskifte,0.544,beernaert,0.552,roebuck,0.54
82,utropa,0.905,cherson,0.697,rystland,0.56,riksstånd,0.529,palmerslon,0.509,kyrkofråga,0.542,undervisningslag,0.552,duvernois,0.54
83,försigtighet,0.905,toscana,0.696,sår,0.56,synod,0.529,lagstift,0.509,regeriugen,0.542,folketing,0.552,bradlaugh,0.539
84,mede,0.904,deputerad,0.696,affärda,0.56,förbundsförsamling,0.529,cowley,0.509,holsteinarne,0.542,ministere,0.552,cabinettet,0.539
85,skänka,0.903,cöln,0.696,kapitulation,0.56,emanera,0.529,mesyrer,0.509,lagstifta,0.541,sobranjen,0.552,ständerförsamlingen,0.539
86,biifwa,0.903,garantera,0.696,hjälp,0.56,öswerlemna,0.528,premierministern,0.508,kabinett,0.541,sammanträdande,0.552,folkförsamling,0.539
87,auetor,0.903,ammiral,0.695,ami,0.56,bestickning,0.528,grundlagsändring,0.508,thingets,0.541,specialdebatt,0.552,parlamentsmedlem,0.539
88,förmärka,0.903,samtlig,0.695,alman,0.559,beflutit,0.528,normanby,0.508,förkonferens,0.54,skattkammarkansler,0.551,öfverherrskap,0.538
89,wälsignelse,0.902,närwaro,0.695,resek,0.559,mauguin,0.527,spanmålslagarne,0.508,castelar,0.539,floquets,0.551,brissons,0.538
90,salsta,0.902,indien,0.695,besiut,0.558,wiktiga,0.526,konferens,0.508,cisleithanska,0.539,kultusbudgeten,0.55,mairernas,0.538
91,förbehålla,0.902,wallachiet,0.695,mayland,0.558,burdett,0.526,monsignore,0.506,landsdelarnes,0.539,myntkonferensen,0.55,thivrier,0.538
92,betjening,0.902,rystland,0.694,publicera,0.558,ratifikation,0.525,vallag,0.506,stormagternas,0.538,parlamen,0.549,millerand,0.538
93,mal,0.902,ledamöterne,0.694,motion,0.557,föredra,0.525,undanskjuta,0.505,beaconsfield,0.538,konciliets,0.549,roseberys,0.538
94,oriktig,0.902,capitulation,0.693,negering,0.557,kommitteen,0.525,konseljpresident,0.504,notvexlingen,0.538,thingets,0.549,militärutskott,0.538
95,dell,0.901,hjälp,0.693,instränkt,0.557,ernade,0.525,provincialständerna,0.504,affattandet,0.537,devés,0.549,landsdag,0.537
96,anmodan,0.901,hoswet,0.693,wändning,0.557,senat,0.525,sammanträdande,0.503,ministär,0.537,armélag,0.549,generalråd,0.537
97,we,0.901,sammankalla,0.693,turkiste,0.556,wiensta,0.524,afväpning,0.503,ministére,0.537,mairernas,0.549,plebiscit,0.535
98,frälsare,0.901,pohlen,0.692,föreslå,0.556,strängeligen,0.524,ständerförsamling,0.503,cowley,0.536,fredsförslag,0.548,folketing,0.534
99,gynna,0.901,departement,0.692,päfwen,0.556,ministéren,0.524,schah,0.503,valkollegium,0.536,kommunalval,0.548,underhusmedlem,0.534
