,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
30,gingo,0.643,mägtiga,0.582,bey,0.507,angelägenheterne,0.52,schmerling,0.577,rege,0.598,statsministerium,0.628,magternas,0.603
31,ian,0.642,bemedling,0.582,gesandt,0.507,ministéren,0.52,kabinetterna,0.577,folkethingets,0.598,tonkinfrågan,0.627,regeridgens,0.603
32,fred,0.641,cöln,0.582,stadeständ,0.507,ambassadör,0.52,regentskap,0.577,budgetförslag,0.597,brissons,0.627,kyrkopolitik,0.602
33,drottninge,0.64,dannemark,0.582,makterne,0.507,förmedling,0.519,ständerförsamling,0.576,ministören,0.597,undersöknings,0.627,vischnegradski,0.602
34,fätt,0.64,hugnelig,0.582,beskyddare,0.506,cabinettet,0.518,reformfråga,0.575,tilläggsartikel,0.597,folkethingets,0.626,landdag,0.6
35,östra,0.639,wigtigaste,0.581,offensiv,0.506,fueros,0.518,framläggande,0.575,vestmakternas,0.596,centralregering,0.625,cabinettet,0.6
36,gäst,0.639,oenighet,0.58,proklamation,0.506,intervenera,0.517,ministéren,0.575,waddingtons,0.596,stangska,0.624,tilläggsbestämmelse,0.6
37,wapen,0.639,defensiv,0.58,note,0.506,engeland,0.517,provincialständerna,0.574,finansförslag,0.596,skupschtinans,0.624,brissons,0.599
38,hastighet,0.638,polen,0.58,uppbringa,0.506,pärs,0.517,demagogisk,0.574,donaufurstendömenas,0.596,stormagternas,0.623,stortingsbeslut,0.599
39,fästning,0.638,borgerstapet,0.58,engeland,0.505,undersäter,0.516,ståthållarskap,0.574,envojé,0.595,kollektivnot,0.622,unionskomitén,0.599
40,afgöra,0.638,höfwen,0.58,fredsbrott,0.503,förhållanderne,0.516,storherren,0.573,septemberkonventionen,0.595,vischnegradski,0.62,kongressförslag,0.599
41,förbindelse,0.638,marocco,0.579,definitiv,0.502,uppgörelse,0.516,truppernes,0.573,nole,0.593,trikupis,0.62,skuptschinan,0.598
42,hunger,0.637,compagniet,0.579,gebietet,0.502,ministär,0.516,concessioner,0.573,valreform,0.592,riksdagsutskott,0.62,militärutskott,0.597
43,femte,0.637,landstigning,0.579,senat,0.502,kufva,0.516,reformförslag,0.572,uppfordran,0.592,förbundsregering,0.619,skupschtinans,0.597
44,wärst,0.636,sardinien,0.577,undanröja,0.502,achmet,0.515,ministerens,0.572,magternas,0.592,venstermajoritet,0.619,maximaltariff,0.596
45,utbre,0.636,irland,0.577,crisis,0.502,kommittent,0.515,afskedsansökningar,0.572,landdag,0.592,fredsförslag,0.619,ståthållarskap,0.596
46,läger,0.636,högfärd,0.577,legation,0.501,ministerens,0.515,centralstyrelse,0.571,undantagslag,0.591,pariserkongressen,0.618,budgetsutskottet,0.595
47,hafwet,0.635,allernädigste,0.577,garantera,0.501,anconas,0.515,regeringsmakt,0.571,fredsparti,0.591,armékommandot,0.618,kabi,0.595
48,åt,0.635,rytzland,0.576,förmätt,0.501,stadeständ,0.515,konkordat,0.571,fredsförslag,0.591,budgetsutskott,0.618,ministerpresidiet,0.594
49,utsprida,0.635,preutzen,0.576,declaration,0.5,bemedling,0.515,förbundsdag,0.571,stormagterna,0.591,fredsparti,0.618,utrikesministéren,0.594
50,trampa,0.635,preusien,0.576,neutralitet,0.5,utwerka,0.515,riksföreståndare,0.571,epoca,0.59,kongressförslag,0.617,författningspartiet,0.593
51,bles,0.634,regent,0.575,bemedling,0.499,regentinna,0.514,holsteinska,0.571,curia,0.59,finanssystem,0.617,provincialständerna,0.592
52,lampa,0.633,krigförande,0.574,hofwct,0.499,truppernes,0.514,donaufurstendömenas,0.571,regeringsbladen,0.589,menabreas,0.617,feking,0.592
53,ärende,0.633,departement,0.574,äterkomst,0.499,absolutistisk,0.514,sanetioneradt,0.569,trekejsarförbundet,0.589,genomsöra,0.617,rösträttsförslag,0.591
54,benne,0.632,ungern,0.574,oafhängighet,0.499,engländarnes,0.513,toskana,0.569,förbundsexekutionen,0.589,protestnot,0.616,budgetkommission,0.591
55,flod,0.632,constitution,0.573,etrurien,0.499,permanent,0.513,tillintetgörelse,0.569,konfidentiel,0.589,finansprogram,0.616,regeringan,0.59
56,aila,0.63,styrelse,0.573,rysiland,0.499,tractat,0.513,ministeren,0.569,hohenwarts,0.589,ministéren,0.616,armékommandot,0.589
57,käng,0.629,mantua,0.572,sturle,0.499,byssland,0.513,representationsform,0.568,declaration,0.588,utrikesbudgeten,0.616,kultusdepartementet,0.589
58,rä,0.628,orolighet,0.572,jämwal,0.498,rättstillstånd,0.512,regeringsbeslut,0.568,sachsens,0.588,unionsregering,0.616,waddingtons,0.589
59,andre,0.628,förord,0.571,mustapha,0.497,laglighet,0.512,underhandlare,0.567,garantimakt,0.588,egeringen,0.616,berlintraktatens,0.589
60,slottet,0.628,toscana,0.571,visitera,0.497,faktion,0.512,napoleonska,0.567,inkonstitutionelt,0.588,judefråga,0.616,afskedsansökningarna,0.589
61,mur,0.628,administration,0.57,tidningspapper,0.497,reformera,0.511,wienerkabinettet,0.566,hofsamma,0.588,sanktionsvägran,0.615,curia,0.589
62,märt,0.627,indien,0.57,publicera,0.497,kufwa,0.511,wienska,0.565,riksregering,0.588,tilläggsbestämmelse,0.615,skupschtinan,0.588
63,strart,0.627,nädige,0.57,manifest,0.497,ärftlig,0.51,angelägenheterne,0.565,wienerkabinettet,0.587,legislatur,0.615,ministerchef,0.587
64,tili,0.626,belgien,0.57,nädigste,0.496,medwerkan,0.51,utskottsbetänkande,0.565,riksrädets,0.587,alliansfördrag,0.615,koburgarens,0.587
65,nara,0.626,eskader,0.569,venedig,0.496,medla,0.51,lagstiftningsåtgärd,0.565,kysslands,0.587,kolonialministerium,0.614,arméfråga,0.587
66,seni,0.625,qwarblifwa,0.569,nederländerne,0.495,despotisk,0.509,badiska,0.565,undersökningskommission,0.587,konsulatbeslutet,0.614,episkopat,0.587
67,tina,0.625,afwcn,0.568,omöjeligt,0.495,vägran,0.509,slesvigs,0.565,autoriteternas,0.586,deputeradehuset,0.614,konungatitel,0.586
68,likafullt,0.624,födelsedag,0.568,caraccas,0.495,blockad,0.509,protestation,0.564,encyclican,0.586,tullutskottet,0.613,afskedsbegäran,0.586
69,sjelfwa,0.624,potemkin,0.568,krigförande,0.495,gering,0.508,storthinget,0.563,parisfördraget,0.586,millerand,0.613,alliansfördrag,0.586
70,stadna,0.624,proclamation,0.566,ryssland,0.495,tractaten,0.508,mendizabals,0.563,exminister,0.585,afgörelse,0.613,kolonialdepartement,0.586
71,corps,0.623,tractat,0.565,bayern,0.494,fredsfördrag,0.508,bwaremot,0.563,interpellant,0.585,turinerkabinettet,0.613,gränskommission,0.585
72,litt,0.623,regementer,0.565,fransse,0.494,preussista,0.508,edsförbundsdagen,0.563,depretis,0.585,waddingtons,0.613,judefråga,0.585
73,agra,0.623,nederländerne,0.565,wigliga,0.494,crisis,0.507,genomtåg,0.563,waddington,0.585,militärlag,0.613,cirkulärnote,0.584
74,tii,0.623,declaration,0.565,spanssa,0.494,mantua,0.507,licens,0.563,throntalet,0.585,magternas,0.612,novemberförfattningen,0.584
75,ända,0.622,gifwen,0.564,konvention,0.493,oafhängighet,0.507,magternas,0.563,lepére,0.584,ministerportfölj,0.612,handelsdepartement,0.584
76,gärde,0.621,stämpling,0.563,bestickning,0.493,legitimitet,0.507,gyckelspel,0.563,regeri,0.584,venstermajoriteten,0.611,tillbakavisande,0.584
77,harm,0.621,fredsbrott,0.563,tyrolen,0.493,florida,0.507,kolonierne,0.562,undertecknare,0.583,alslagit,0.611,stormagternas,0.584
78,flä,0.621,grefwen,0.563,tractaten,0.493,fredsunderhandling,0.507,återupprättande,0.562,irågan,0.582,finanskontroll,0.611,partiledning,0.583
79,upp,0.621,preusen,0.563,wägrade,0.493,congressen,0.507,fastställande,0.561,ministerens,0.582,rouviers,0.611,notvexlingen,0.583
80,winning,0.62,bender,0.563,förfarande,0.492,uppstof,0.507,förhållanderne,0.561,andrassys,0.581,kommunduros,0.61,tillocbmed,0.583
81,intränga,0.619,sändebud,0.562,talleyrand,0.492,påyrka,0.506,stadeständ,0.561,förtroendevotum,0.581,skuptschinan,0.61,londonerkonferensen,0.583
82,förrätta,0.619,decret,0.562,beskydd,0.492,werkställigheten,0.506,slafhandel,0.561,mairernas,0.581,ministär,0.609,trikupis,0.583
83,sins,0.619,krigsförklaring,0.561,nödwändigheten,0.492,stipulation,0.505,utrotande,0.561,krigsstyrelse,0.581,obstruktionspolitik,0.609,grundlagsstridig,0.583
84,flyta,0.618,ludvic,0.56,conventet,0.492,bistä,0.505,afdanka,0.561,storvezir,0.581,åkerbruksministern,0.609,minist,0.582
85,flygel,0.618,fölgd,0.56,traktat,0.491,förberedt,0.505,förbundsstat,0.56,riksförfattning,0.58,lauenburgs,0.609,militärlag,0.582
86,klippa,0.617,förenta,0.56,smittsam,0.491,äterwanda,0.505,minisléren,0.559,energistt,0.579,furstevalet,0.609,regeriugen,0.582
87,flik,0.616,national,0.56,närmarande,0.491,ockupation,0.505,genomdrifvit,0.559,lauenburgs,0.579,länderbank,0.609,vensterpressen,0.582
88,stanna,0.616,anförare,0.56,magterne,0.491,strängeligen,0.505,presslag,0.559,störtande,0.579,cirkulärnote,0.608,moustiers,0.581
89,bud,0.616,gebiet,0.559,folkrätt,0.49,schweitziska,0.505,servierne,0.559,stangska,0.579,nationalkongress,0.608,unionsförslag,0.581
90,gudö,0.616,wärdiga,0.559,förelag,0.49,belägringstillstånd,0.505,schah,0.558,dreussen,0.578,sockenråd,0.608,mellanstaternas,0.581
91,tvär,0.616,palen,0.559,ständerne,0.49,armeerne,0.504,lauenburg,0.558,garantilag,0.578,londonertraktaten,0.607,augustenborgaren,0.581
92,glädja,0.615,magter,0.559,lngland,0.49,godtycklig,0.504,premierminister,0.557,mazzinistiska,0.578,nettet,0.607,skatteförenklingsfrågan,0.58
93,föregående,0.615,traktat,0.558,armöen,0.49,corpsens,0.503,ministeriel,0.557,anfallskrig,0.577,vensterhåll,0.607,katolikerne,0.58
94,concert,0.614,förhoppning,0.558,omedelbarligen,0.489,hoswet,0.503,oinstränkt,0.557,moustiers,0.577,tarifförslag,0.606,slesvigarne,0.58
95,uv,0.614,maynz,0.558,utwerka,0.489,fredstraktat,0.503,regeri,0.557,londonerprotokollet,0.577,augustenborgaren,0.606,helstatsförfattning,0.579
96,dera,0.614,conventet,0.557,werkställigheten,0.489,nederländerne,0.503,kansas,0.557,olficielt,0.577,giolitti,0.606,pariserkongressen,0.579
97,bliswer,0.614,nödwändigheten,0.557,voro,0.489,biläggande,0.503,tulltariff,0.556,statsregering,0.577,donaufurstendömenas,0.605,venstermajoritet,0.579
98,tilhopa,0.613,portugisisk,0.557,hofwets,0.488,försvarsverk,0.503,antagom,0.556,londonerkonferensen,0.576,neutralitetsförklaring,0.605,indredepartementet,0.579
99,tur,0.613,nuwarande,0.556,undersäter,0.488,initiativ,0.502,storhertiglig,0.556,ministérens,0.576,utrikesministéren,0.604,unionsregering,0.578
