,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
44,kejsare,0.672,neutral,0.575,ratificera,0.51,negociation,0.476,krigsföretag,0.496,fälttag,0.533,landtwärnsmännen,0.524,krigslycka,0.515
45,nedlägga,0.671,republik,0.575,tyskland,0.51,rättstillstånd,0.476,krigsoperation,0.496,furstedömet,0.532,krigsfall,0.524,geok,0.515
46,frälsa,0.671,westindien,0.575,sjöfart,0.51,storbritannien,0.476,handelstraktat,0.496,servien,0.532,valkamp,0.524,utrotningskrig,0.515
47,werket,0.671,politisk,0.574,holk,0.509,armeerne,0.476,konflikt,0.495,bergfolk,0.532,europeistt,0.523,statshvälfning,0.515
48,religion,0.67,förlikning,0.571,pest,0.509,närmande,0.475,westmakterne,0.495,segerjubel,0.531,khokand,0.522,efterverkning,0.515
49,aila,0.67,hota,0.571,irländsk,0.509,uppstätt,0.475,vestmakterne,0.495,wienerkongressen,0.531,krigel,0.521,plewnas,0.514
50,hjälpa,0.669,folkslag,0.57,magterna,0.508,defensiv,0.475,protektorat,0.495,statshvälfning,0.528,transwaal,0.519,novembertraktaten,0.514
51,både,0.669,hungersnöd,0.569,halfön,0.508,krigsförklaring,0.473,afflutandet,0.494,kamp,0.527,donauländerna,0.518,försvarande,0.513
52,engeland,0.669,administration,0.569,makt,0.508,förvirring,0.473,fientlighet,0.494,eugland,0.527,frihetskrig,0.518,mikado,0.513
53,transport,0.669,underhandla,0.569,utbrista,0.507,lngland,0.473,defensiv,0.494,parisertraktaten,0.527,servien,0.518,militärdiktatur,0.512
54,tryckning,0.667,marschera,0.568,florida,0.507,jemnvigt,0.473,kabinetterna,0.494,mäkling,0.526,östasien,0.517,tsarriket,0.512
55,undersökning,0.667,krigsrustning,0.568,politisk,0.506,reformera,0.472,vänning,0.493,bomullskrisen,0.525,hegemoni,0.517,förbundsland,0.511
56,swerige,0.666,irland,0.568,återställande,0.506,b8da,0.472,förstörande,0.493,sydafrika,0.525,nationalolycka,0.515,slivnitza,0.511
57,äfwentyr,0.665,fortsättande,0.568,smittsam,0.506,pohlackarne,0.472,fredsslut,0.493,fredsförhandling,0.525,flottdemonstration,0.515,ungrarnes,0.511
58,europa,0.665,amerikansk,0.568,werklig,0.505,province,0.471,tractat,0.493,årt,0.524,mellanstaterna,0.515,borgarkrig,0.511
59,tryta,0.665,wigtigaste,0.567,böhmen,0.504,fejd,0.471,lngland,0.493,krigsförberedelse,0.524,författningsstrid,0.514,fredsperiod,0.511
60,bolag,0.665,nödwändigheten,0.567,allians,0.502,tractaten,0.471,kaukasien,0.493,utrotningskrig,0.524,enhetsstat,0.514,ostrumelien,0.51
61,furste,0.664,trouppar,0.566,äterwanda,0.502,halfön,0.471,reformerande,0.492,friaul,0.524,försvarande,0.514,nordförbundet,0.51
62,sweriges,0.664,belägring,0.566,krigsrustning,0.502,diversion,0.471,maritim,0.492,taikun,0.524,kejsarrike,0.513,servierne,0.51
63,skepp,0.664,holland,0.565,stämpling,0.502,uppvigla,0.471,differens,0.491,occupationen,0.523,krigisk,0.513,imperialism,0.51
64,stepp,0.662,sjöfolk,0.565,ratifikation,0.501,förstörande,0.471,candia,0.491,segerrik,0.523,atchin,0.512,krigståg,0.51
65,bränning,0.662,canalen,0.564,garantera,0.501,angrepp,0.47,franklike,0.491,krigsoperation,0.522,krigståg,0.512,partilidelser,0.509
66,rörelse,0.661,beslut,0.564,tystland,0.501,agera,0.47,fransse,0.491,fredsbrott,0.522,eröfringslystnad,0.512,krigsfall,0.509
67,belägenhet,0.661,eröfring,0.562,fredsslut,0.5,spaniorerne,0.47,afväpning,0.491,novembertraktaten,0.522,verldsfreden,0.512,kulturstrid,0.509
68,domstol,0.661,fredlig,0.561,bitterhet,0.5,mäsie,0.469,fredsförslag,0.491,holsteinarne,0.521,guerillakrig,0.512,bergsboarne,0.508
69,koja,0.66,obehaglig,0.561,lngland,0.5,argo,0.469,stverige,0.489,abyssiniska,0.521,turkomanerne,0.51,utarmadt,0.507
70,boställe,0.66,fientlig,0.56,ministeren,0.499,nystland,0.469,tilsit,0.489,frankrike,0.52,bergsboarne,0.51,nationalolycka,0.506
71,gäld,0.659,utrustning,0.559,blockad,0.499,martyr,0.469,subsidier,0.489,magyar,0.52,nordförbundet,0.508,invasion,0.506
72,instämma,0.659,sardinien,0.559,ängland,0.499,morella,0.469,krigsparti,0.488,aktift,0.519,allians,0.508,muhamedanerne,0.506
73,pröfning,0.659,preussen,0.559,formlig,0.498,tilsit,0.468,ärftlighet,0.488,unionsstat,0.519,franklike,0.508,atchin,0.506
74,förhoppning,0.658,ofwerste,0.559,skottland,0.498,ryslighet,0.468,fruktanswärda,0.488,lifsintressen,0.518,återupprepande,0.508,guerillakriget,0.506
75,framtid,0.658,sold,0.558,emi,0.498,intervenera,0.468,handelsfördrag,0.488,khiva,0.518,sydhären,0.507,nantesiska,0.506
76,författning,0.657,landstigning,0.558,fortfarande,0.497,fälttåg,0.468,byssland,0.487,crisis,0.517,defensiv,0.507,turkomanerne,0.506
77,onödig,0.657,romersta,0.557,konstitution,0.497,byssland,0.468,beherrskare,0.487,finanskris,0.517,intervention,0.507,byssland,0.506
78,trupp,0.656,drabbning,0.557,preusten,0.496,alliance,0.468,siebenburgen,0.487,imperialism,0.517,pronunciamento,0.507,författningsstrid,0.506
79,anständighet,0.656,rytzland,0.557,stridighet,0.496,epok,0.468,bergsfolk,0.487,eröfrande,0.516,annam,0.506,sekellång,0.506
80,thronen,0.656,turkista,0.557,lagstiftning,0.495,förderflig,0.468,westmagterna,0.487,sönderstyckande,0.516,utrotningskrig,0.506,despoti,0.505
81,gäfwor,0.656,marocco,0.556,constitution,0.495,föråldrad,0.467,trettioårig,0.487,rumenien,0.516,fredsslut,0.506,abyssinierna,0.504
82,förbi,0.656,liswet,0.556,tvstland,0.495,wänffap,0.467,mediation,0.486,korståg,0.516,sjöstat,0.505,guerillakrig,0.504
83,befallning,0.655,magnetism,0.556,märkelig,0.495,invertes,0.467,kolonierne,0.486,långmodighet,0.516,ostasien,0.505,vänning,0.504
84,hemlighet,0.655,constantinopel,0.555,defensiv,0.495,amerikanerne,0.467,återwända,0.486,fredsparti,0.515,plewnas,0.505,omhvälfningen,0.504
85,oförmodad,0.655,rystland,0.555,upror,0.494,belgierne,0.467,montenegrinsk,0.485,plewnas,0.515,mäkling,0.505,valkamp,0.504
86,bibehålla,0.655,pohlen,0.555,säleds,0.494,felsteg,0.467,oundwikligt,0.485,förveckling,0.515,fältslag,0.504,pohlackarne,0.503
87,förknippa,0.655,fransos,0.554,undersäter,0.494,ratifikation,0.467,koalition,0.485,herradöme,0.515,sönderstyckande,0.504,lydland,0.503
88,elände,0.655,america,0.553,armeer,0.493,återtåg,0.466,rebellion,0.485,landtwärnsmännen,0.514,nationalitetsprincip,0.504,belägringsarbetena,0.503
89,stadna,0.654,agera,0.553,omöjlighet,0.493,stridighet,0.466,ryssland,0.485,hegemoni,0.514,sälttäg,0.504,bergfolk,0.503
90,lata,0.654,italien,0.553,spanien,0.493,emigrera,0.465,tillintetgörande,0.485,bundsförvant,0.514,eröfringsplaner,0.504,fiendehand,0.503
91,gripa,0.654,swerige,0.553,pohlen,0.493,stundligen,0.465,drabbning,0.484,aggressiv,0.514,khartums,0.503,alliansfördrag,0.503
92,undergång,0.654,bistånd,0.553,armé,0.493,integritet,0.465,osterrike,0.483,mikado,0.513,rvssarne,0.503,mäkling,0.502
93,dyr,0.654,flagga,0.553,bistä,0.493,mediation,0.464,sjömakt,0.483,landtarmé,0.513,krigshändelse,0.503,makedonien,0.502
94,landtman,0.653,äfwentyr,0.553,förfwara,0.492,fördrag,0.464,nedstämd,0.483,krigshändelse,0.513,omhvälfningar,0.503,kejsarrike,0.502
95,förstag,0.652,corpsen,0.552,weser,0.492,stammare,0.463,verldeu,0.482,grannstat,0.513,korståg,0.503,storherrn,0.502
96,winning,0.652,tractat,0.552,stadeständ,0.492,kolonierne,0.463,önstadc,0.482,afslutna,0.512,imperialism,0.503,fientlighet,0.502
97,bestånd,0.652,pälsta,0.552,ästadkomma,0.492,neapolitansta,0.463,ryfiland,0.482,satrap,0.512,krigsrustning,0.503,aktift,0.501
98,störta,0.651,rebell,0.551,swerige,0.491,mannamod,0.463,polilik,0.482,ryssland,0.511,satrap,0.502,segerfest,0.501
99,herrans,0.651,angelsta,0.551,manifest,0.491,sirid,0.462,tractaten,0.481,bekriga,0.511,balkanfrågan,0.502,bomullskrisen,0.501
