,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
57,älskare,0.8,affaire,0.65,avancera,0.528,handelsförbindelse,0.452,gäsning,0.465,krigföringssätt,0.468,rättslöshet,0.467,chlum,0.457
58,wisat,0.8,räkat,0.65,louisiana,0.528,hjelpmedel,0.452,brydsam,0.465,maktförhållande,0.467,författningsstrid,0.467,riksdagsfråga,0.457
59,liknelse,0.8,mota,0.65,beflöt,0.527,nordista,0.451,tullförfattning,0.464,mveket,0.467,sjelfbeskattningsrätt,0.466,vågado,0.456
60,styrelse,0.8,plägsed,0.649,annalkande,0.526,fueros,0.451,criticus,0.464,sömnaktighet,0.467,ingrepe,0.466,landförsvar,0.456
61,orolig,0.8,folkslag,0.649,ihärdighet,0.525,tilldraga,0.451,väsentligen,0.463,sydslav,0.466,otrygghet,0.466,ständigheterna,0.455
62,hälsosam,0.799,tapper,0.649,hafwet,0.525,betrycka,0.451,chaos,0.463,handelspolitisk,0.465,prestationsförmåga,0.466,amnestifrågan,0.455
63,hällit,0.799,republikan,0.648,ballon,0.525,s8ledes,0.45,närtvarande,0.463,militärvälde,0.465,partiförhållanden,0.465,eburn,0.455
64,hedning,0.799,konungarike,0.648,alliance,0.525,katolicism,0.45,samhällslifvet,0.463,likaberättigande,0.465,lefnadsställning,0.465,förhållandon,0.455
65,boställe,0.799,krigsstepp,0.648,twungne,0.525,bibehällit,0.45,finansiell,0.462,synos,0.464,penningerörelsen,0.464,otvätydigt,0.455
66,artikel,0.799,hota,0.647,följderne,0.525,epirus,0.449,sjelfbestånd,0.462,lefnadsvilkor,0.464,crisis,0.464,arbetarfråga,0.455
67,imedlertid,0.799,inlopp,0.647,oanständig,0.524,intresten,0.449,bekymmerfull,0.461,jemvigten,0.463,maktförhållande,0.464,partiledning,0.455
68,resolution,0.799,operation,0.647,folkhop,0.524,gynsamt,0.449,ästgt,0.461,sörhällandena,0.462,fåtalsvälde,0.464,träger,0.455
69,hwarigenom,0.799,aldenstund,0.647,faster,0.524,bisak,0.449,helvetista,0.46,gestalta,0.462,finanskris,0.464,ledareskap,0.454
70,mae,0.799,snabb,0.647,florida,0.524,öfwertygelsen,0.448,judendom,0.46,hugadt,0.461,lifmoderfall,0.464,bränvinsfrågan,0.454
71,undergäng,0.798,nybygge,0.647,sturle,0.524,sympati,0.448,stildras,0.46,berlinkongressen,0.461,lånemarknad,0.464,bestämmelserätt,0.454
72,mätta,0.797,america,0.647,förmädde,0.523,mägtige,0.448,tidsförhållande,0.46,hämsko,0.461,partisynpunkt,0.462,uppfostringsväsendet,0.454
73,bestä,0.797,okonstlad,0.646,erhällna,0.523,upprätthållande,0.447,anslagsfråga,0.459,krigsherre,0.461,privatintresse,0.461,saleh,0.454
74,orimlig,0.797,marchen,0.646,folker,0.523,orienten,0.447,fyrdelning,0.459,uppfattningssätt,0.46,statsfinanser,0.461,beväringsinrättning,0.454
75,därutinnan,0.797,barbari,0.646,farwatten,0.523,religiositet,0.447,krisis,0.459,militärorganisation,0.46,arbetarfråga,0.461,statsmaskineri,0.454
76,politisk,0.797,minska,0.646,ulm,0.523,rättsgrund,0.447,resnltater,0.459,trågan,0.46,viglen,0.461,bebjertansvärd,0.453
77,omkostnad,0.797,winning,0.645,hertigdöme,0.522,inå,0.447,existens,0.459,partigruppering,0.46,reformifver,0.46,predikament,0.453
78,bätre,0.797,upmarksamhet,0.645,bataille,0.522,osäkerhet,0.447,wienertraktaten,0.459,rättsskipning,0.46,sidoordnad,0.46,jordbruksintresse,0.453
79,ansenligen,0.797,wärkan,0.645,sörswara,0.522,organisering,0.447,jernhandteringen,0.458,bomullsindustri,0.46,prisnivå,0.46,vidgöra,0.453
80,gynnare,0.796,swagare,0.645,oglu,0.522,tviflade,0.447,förbehållsam,0.458,österrikeungern,0.459,domstolsorganisation,0.46,rågmarknaden,0.453
81,lem,0.796,biständ,0.645,wärkan,0.522,intervenera,0.446,wändning,0.458,omrösta,0.459,fredstillstånd,0.459,grundlagstolkning,0.453
82,ewiga,0.796,doch,0.644,wallachiet,0.522,byssland,0.446,tillintetgörelse,0.458,åsigler,0.459,partiståndpunkt,0.459,finansstyrelse,0.452
83,werkan,0.796,därifrän,0.644,schwaben,0.522,sväfvande,0.446,toide,0.457,helvetista,0.458,rösträttsförhållanden,0.459,penningemarknadens,0.452
84,gif,0.796,tystland,0.644,skrä,0.522,stundeligen,0.446,exporthandel,0.457,helstatsförfattning,0.458,maktfråga,0.458,framtidsutsigterna,0.452
85,borgerlig,0.796,delarne,0.644,storma,0.521,sweits,0.446,afundsvärd,0.457,försvarskraft,0.458,bestämmelserätt,0.458,förhållan,0.452
86,ide,0.795,ense,0.644,riker,0.521,rådplägning,0.446,tigheter,0.456,återförsätta,0.458,hveteprisen,0.458,kavalleristyrka,0.452
87,anfall,0.795,bestorma,0.644,nödwändighet,0.521,angelägenheterne,0.446,mveket,0.456,ottomansk,0.458,kretsame,0.457,prognos,0.452
88,händt,0.795,folck,0.644,snabbhet,0.521,fredstraktat,0.446,gestalta,0.456,septennatet,0.457,åger,0.457,hållning,0.451
89,beqwämlighet,0.795,fäkta,0.643,jämwal,0.52,reformera,0.446,vigtigasle,0.456,famlande,0.457,jernindustriens,0.457,arbotarno,0.451
90,werket,0.795,front,0.643,materie,0.52,bladén,0.445,krigsoperation,0.456,franklike,0.457,guldutförsel,0.457,ställuing,0.451
91,upfylla,0.795,landsbygd,0.643,hitintills,0.52,murcia,0.445,kräftskada,0.456,skiljedom,0.457,rentabilitet,0.457,bonds,0.451
92,sem,0.795,uptog,0.643,flagen,0.52,arabien,0.445,slagfärdig,0.456,kernas,0.457,tidsriktning,0.457,jemnbördighet,0.451
93,tilhöra,0.794,luxemburg,0.643,tygel,0.52,skeppshandel,0.445,undfallenhet,0.456,angelagenhet,0.456,härmassorna,0.457,fåtalsvälde,0.451
94,förlustig,0.794,swäraste,0.643,tilsätta,0.52,vendee,0.444,patronkök,0.456,försvarskrig,0.456,utrikespolitisk,0.456,känbaraste,0.451
95,societet,0.794,widdin,0.643,omedelbarligen,0.52,otälighet,0.444,hånseende,0.456,samhällstillstånd,0.456,befordringsväsende,0.456,renhållningsfråga,0.451
96,fdr,0.794,punkt,0.642,kongress,0.52,lyxartikel,0.444,berättigad,0.455,finansielt,0.456,framtidsutsikt,0.456,aflöningsförhållandena,0.451
97,medbroder,0.794,tide,0.642,fördrifwer,0.52,franklike,0.443,frontförändring,0.455,affärsförhållande,0.456,träexport,0.456,atsigt,0.451
98,ljuflig,0.794,upmärksamhet,0.642,osann,0.519,smälek,0.443,statssystem,0.455,jemnstarka,0.456,finanssystem,0.456,råttigheter,0.45
99,ändra,0.793,klagomal,0.642,sämja,0.519,presidentskap,0.443,inleressen,0.455,uralsk,0.456,utöfvarne,0.456,vtr,0.45
