,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
24,dell,0.664,fortfarande,0.533,1783,0.48,lugn,0.413,statssystem,0.423,afväpning,0.477,återupprättelse,0.498,fredsförhandling,0.497
25,femte,0.664,england,0.533,besättande,0.474,handelsfördrag,0.412,sawida,0.422,återupprättelse,0.475,fredlig,0.498,neutralitet,0.497
26,intil,0.664,tractat,0.528,kejsarkrona,0.471,kej,0.412,jugen,0.421,parisertraktaten,0.473,eröfringskrig,0.497,mäkling,0.497
27,ödmjukeligen,0.664,maynz,0.527,offensiv,0.47,alliera,0.412,defensiv,0.421,qtto,0.473,fredsarbete,0.496,etiopien,0.496
28,öster,0.664,mediation,0.524,fredsunderhandling,0.468,södern,0.411,constitutionella,0.42,afslutando,0.472,strätvanden,0.496,skiljedomsföreningen,0.494
29,nyo,0.664,ärorik,0.522,alliance,0.466,porr,0.41,oafhängighet,0.42,neutralitet,0.471,eröfringsplaner,0.495,tnrkiet,0.493
30,masthugg,0.662,fredsbrott,0.522,stadeständ,0.465,uppstätt,0.41,hors,0.419,bundsförvant,0.469,samförstånd,0.495,fredsarbete,0.492
31,näst,0.661,höfwen,0.52,fördrag,0.465,förlikning,0.41,undergräfver,0.419,fredsförhandling,0.469,äterupprätta,0.494,strätvanden,0.49
32,enighet,0.661,wigtig,0.52,lugn,0.464,krigstillstånd,0.409,mäkla,0.419,försvagande,0.468,integritet,0.494,afväpning,0.49
33,bränwins,0.66,ostörd,0.519,sämja,0.464,bolivia,0.409,budstap,0.418,servien,0.468,villafranca,0.493,bergsboarne,0.489
34,gödsel,0.66,angelsta,0.514,ofördelaktig,0.463,alliancen,0.408,folkfrihet,0.418,rhengränsen,0.467,pacifikation,0.492,droskkuskarne,0.488
35,middagstid,0.659,marschera,0.513,kej,0.462,kj,0.408,stillestånd,0.417,påfvestolen,0.466,mataafa,0.491,biläggning,0.487
36,födelse,0.659,officiell,0.513,förening,0.461,energie,0.408,stilleständ,0.417,wienerfördragen,0.464,wänstapen,0.49,donaufurstendömenas,0.487
37,brand,0.659,bruten,0.512,ärorik,0.459,wäldet,0.408,serbien,0.416,handelsfördrag,0.463,skyddstullarnes,0.489,defensivallians,0.486
38,apa,0.658,förbindelse,0.511,förbundsdag,0.458,invertes,0.407,förhållanderne,0.415,öfverherre,0.463,slcall,0.488,slcall,0.483
39,lemnäs,0.658,alliera,0.511,engeland,0.458,upprätthålla,0.407,önskansvärd,0.415,nndersåter,0.462,upprätthållande,0.487,storbrittanien,0.482
40,ie,0.657,pälsta,0.51,frankrike,0.457,otålig,0.406,oundwikligt,0.414,augustenborgaren,0.462,sjelfbestånd,0.486,kulturkamp,0.482
41,oä,0.656,sardinien,0.51,stämpling,0.456,välgerning,0.406,storherrn,0.414,handlingsfrihet,0.462,öfverherre,0.486,berlintraktaten,0.481
42,kyrko,0.655,toscana,0.509,fredsslut,0.455,underhandla,0.405,negociation,0.414,preliminärer,0.462,afträdelse,0.485,örlig,0.48
43,flod,0.655,krigsförklaring,0.509,medlare,0.455,mägtige,0.404,tractaten,0.414,hegemoni,0.462,centralmakt,0.485,yenetien,0.479
44,ic,0.655,källa,0.509,rytzland,0.455,wänstap,0.404,skiljedomare,0.414,folkfrihet,0.462,dömet,0.484,ofred,0.479
45,ransakning,0.653,afgöra,0.508,folkrätt,0.454,upphöjelse,0.403,rättstillstånd,0.413,återupprätta,0.461,ofred,0.484,statsordning,0.478
46,kalladt,0.653,hoswet,0.507,konvention,0.454,öfvermakt,0.403,medlare,0.412,verldsfredens,0.461,afväpning,0.484,vapenskifte,0.478
47,betjäning,0.652,utlöpa,0.507,makterne,0.453,sämja,0.403,upprätthällande,0.412,likbetydande,0.461,fredsförhandling,0.483,mellanstaterna,0.478
48,lieutenant,0.652,utbrott,0.506,preussen,0.453,samdrägt,0.403,isoleradt,0.412,påfveval,0.461,servien,0.483,nppror,0.478
49,lam,0.651,tractaten,0.506,stridighet,0.452,lli,0.403,tviflet,0.411,suveränerne,0.46,sinnesfrid,0.483,turinerkabinettet,0.478
50,fjerde,0.651,britannien,0.506,gering,0.451,diplomatik,0.402,tractat,0.41,wapenstilleständ,0.46,sred,0.483,stéren,0.478
51,tur,0.651,holländsta,0.506,wigliga,0.451,texas,0.402,fredsunderhandling,0.409,sönderstyckande,0.46,polilik,0.483,kieltraktaten,0.478
52,ärende,0.651,bern,0.504,magterne,0.45,statsförfattning,0.401,osterrike,0.408,turinerkabinettet,0.46,nationalitetsprincip,0.482,sinnesfrid,0.477
53,fl,0.651,ständerne,0.504,sweriges,0.45,hjelplös,0.401,presslag,0.406,wienertraktaten,0.459,mäkling,0.482,tyskfransk,0.477
54,ada,0.65,utrustning,0.502,menstligheten,0.447,basera,0.401,integritet,0.406,turkiet,0.459,välfärd,0.481,kufvadt,0.477
55,lagga,0.65,dannemark,0.501,tyranni,0.447,bemedling,0.4,mobilisering,0.406,återställelse,0.459,kieltraktaten,0.48,fredsliga,0.476
56,america,0.649,gebietet,0.501,fredsbrott,0.446,gyldene,0.399,vestmakterna,0.406,eröfringsplaner,0.458,krigsfara,0.48,skyddstullarnes,0.475
57,uselhet,0.649,bemedla,0.501,allians,0.445,naturalisera,0.399,westmakterna,0.405,allians,0.458,oafhängighet,0.479,storherrn,0.475
58,togo,0.648,kryssa,0.501,palen,0.444,oafbrutna,0.399,sämja,0.405,mägtigare,0.458,preusien,0.479,handelsgemenskap,0.474
59,malm,0.646,rysta,0.501,jämförelse,0.444,absolutist,0.399,preusten,0.405,krig,0.457,lagbunden,0.478,fredstillstånd,0.474
60,smitta,0.646,förenta,0.501,återställa,0.444,tractat,0.398,påtryck,0.405,måsfe,0.456,hegemoni,0.478,regeringsombyte,0.474
61,ing,0.645,bewilja,0.499,lagstiftning,0.443,bibehållande,0.398,afflutandet,0.405,statsenhet,0.456,tnrkiet,0.477,jämnvikt,0.473
62,amerika,0.645,neutralitet,0.499,portugal,0.443,paschalis,0.398,ratificera,0.405,österrike,0.456,återupprättande,0.476,verldsfredens,0.473
63,ps,0.645,kejsarinna,0.498,önffade,0.442,endrägt,0.398,anslutande,0.404,defensivallians,0.455,vestmagterna,0.475,karavelow,0.473
64,rä,0.645,asien,0.498,neutralitet,0.442,victoria,0.397,fredsvilkor,0.404,westmakterna,0.455,mellanstaterna,0.474,ante,0.471
65,delning,0.644,krig,0.497,beskyddare,0.442,vänskap,0.397,uppnådt,0.404,försoning,0.455,jämlikhet,0.474,presidentkris,0.471
66,uphöra,0.644,franffa,0.497,mediation,0.441,angelägenheterne,0.397,försvarsmedel,0.403,kulturstrid,0.455,tripelallians,0.473,tractaten,0.471
67,förstad,0.644,narwarande,0.496,freda,0.44,tyranni,0.397,fredsoch,0.403,fredsarbete,0.455,unionsupplösning,0.473,sämja,0.47
68,föregående,0.643,enstildta,0.495,ultimatum,0.44,ståndaktig,0.397,wagat,0.403,handlingspartiet,0.454,rhengränsen,0.473,lend,0.47
69,kungöra,0.643,berattas,0.495,höfwen,0.44,neutralitet,0.395,nationaläran,0.403,försonlighet,0.454,sämja,0.473,hragte,0.47
70,seni,0.642,magi,0.495,öfwertygade,0.44,tive,0.395,danmark,0.403,rättstillstånd,0.454,centraleuropeisk,0.473,endrägt,0.469
71,ömse,0.642,enighet,0.495,frid,0.44,anan,0.395,krisi,0.402,töfva,0.453,osmanista,0.473,villafranca,0.469
72,ian,0.642,öpnande,0.495,bistä,0.439,reciprocitet,0.395,revolutionera,0.402,holsteinarne,0.453,tryggadt,0.473,handlingspartiet,0.469
73,lili,0.642,constantinopel,0.495,marocco,0.439,pånyttfödelse,0.394,magyarerne,0.401,mölles,0.453,söndagsfrid,0.472,frid,0.469
74,sammanträda,0.642,inlöpa,0.494,öpnande,0.439,undersäter,0.394,krigsparti,0.401,skyddande,0.453,förblifvande,0.472,åväga,0.469
75,wår,0.642,hugnelig,0.494,orättwisa,0.439,1783,0.394,herligdömena,0.401,afgörelse,0.453,nikolsburg,0.472,alliansfördrag,0.469
76,härefter,0.641,afgjord,0.494,innesluta,0.438,alliance,0.394,fredsbrott,0.4,berlintraktaten,0.452,fredskärlek,0.472,tsarriket,0.469
77,regering,0.641,ratificera,0.492,enighet,0.438,viljen,0.394,throntal,0.4,yxskaft,0.452,otvilvelaktigt,0.471,sportfest,0.468
78,enhällig,0.641,ärhällit,0.492,räta,0.438,hart,0.394,mvcken,0.4,ändtiigen,0.452,holsteinarne,0.471,tremaktsförbundets,0.468
79,läger,0.641,action,0.491,proklamera,0.437,betryck,0.394,öfvergifvet,0.4,absolutist,0.452,nndersåter,0.471,stridsfärdig,0.468
80,drottninggatan,0.641,ryssa,0.491,owäntade,0.437,oförskräckt,0.394,omstråla,0.399,donaufurstendömena,0.451,stormaktsställning,0.471,centraleuropa,0.467
81,corps,0.64,sämja,0.491,flutade,0.436,allvarligen,0.392,stördt,0.399,gifrit,0.451,jämvikt,0.471,federalist,0.467
82,di,0.64,östersjön,0.491,oenighet,0.436,hyfsning,0.392,eventuel,0.399,öfvertygadt,0.451,laglydnad,0.471,vapenhvila,0.467
83,77,0.64,communication,0.491,bragd,0.435,återskänka,0.392,ministerkris,0.399,sred,0.451,separatfred,0.47,hovas,0.467
84,källa,0.639,turkista,0.49,krigförande,0.435,rysiland,0.392,vänning,0.398,långmodighet,0.45,äterupprättande,0.47,presidentskifte,0.467
85,iu,0.638,sjelfständig,0.49,rättwis,0.434,envälde,0.392,medgörlighet,0.398,grannsämja,0.449,fredsparti,0.47,önskansvärd,0.467
86,befallning,0.638,porr,0.49,constitution,0.434,constitutionel,0.392,molständ,0.398,yenetien,0.449,trosfrihet,0.469,öfverherre,0.467
87,weckan,0.638,rodney,0.489,äterkomst,0.434,thronens,0.392,turkiet,0.398,mellanstaterna,0.449,storbrittanien,0.469,tullkrig,0.467
88,nod,0.637,preusien,0.488,hofwets,0.433,försvarsmedel,0.391,englands,0.397,sydslav,0.448,vidmagthålla,0.469,hufvuddrabbning,0.466
89,tili,0.637,belägring,0.487,bäjern,0.432,bajern,0.391,fofwa,0.397,sjelfbestånd,0.448,hohenzollernska,0.469,världsfred,0.466
90,tabell,0.637,wår,0.487,defensiv,0.432,aristokrati,0.391,ryhlands,0.397,oafvisligen,0.448,venelien,0.467,servien,0.466
91,efterföljande,0.636,konglig,0.487,täflande,0.432,luiru,0.39,skandinavism,0.397,sydtyskland,0.448,privatsak,0.467,balkanfolk,0.466
92,hot,0.636,förenamde,0.486,tvstland,0.431,gier,0.39,vestmakterne,0.397,frid,0.448,revolutionera,0.467,stäfjades,0.466
93,nen,0.636,madrid,0.486,krigsrustning,0.431,våla,0.39,undanröjdt,0.396,afträdelse,0.447,wienerfördragen,0.466,stormagternas,0.466
94,lysning,0.635,marche,0.486,allierad,0.431,brytning,0.39,fäga,0.396,ouppfylda,0.447,försvarande,0.466,krigsfara,0.466
95,dcm,0.635,nödwändigheten,0.485,syfta,0.431,afskudda,0.389,nomad,0.396,donaufurstendömenas,0.446,handlingspartiet,0.466,utjemningen,0.465
96,östra,0.635,portsmouth,0.485,äterwanda,0.429,krigstheatern,0.389,handelstraktat,0.396,stormakt,0.446,sjelfbeständ,0.466,återupprättande,0.465
97,aa,0.635,gäfwo,0.485,lysta,0.429,def,0.389,biläggande,0.395,okränkt,0.445,mäkla,0.466,eröfringsplaner,0.465
98,gänge,0.635,wärdighet,0.485,alster,0.428,handelsförbindelse,0.389,frankrike,0.395,guldålder,0.445,kufvadt,0.465,högermöte,0.465
99,gifne,0.634,twist,0.484,spanien,0.428,xviii,0.389,constitutionen,0.395,fredsparti,0.445,donaufurstendömenas,0.465,återvinnande,0.465
