,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
16,ward,0.891,hug,0.786,förord,0.636,despotisk,0.551,intervenera,0.579,verdsliga,0.587,påfvestolen,0.596,slaverne,0.583
17,ingalunda,0.89,siuteligen,0.786,oföränderlig,0.636,integritet,0.55,legitim,0.578,entente,0.587,centralmakt,0.595,taikun,0.582
18,myndighet,0.889,ense,0.786,förtryck,0.636,magten,0.55,diktatorisk,0.577,magten,0.587,makterne,0.595,signatärmakt,0.581
19,boch,0.888,wälmäga,0.784,bäjern,0.635,jemnvigt,0.547,suveränitet,0.575,återupprättelse,0.585,hegemoni,0.592,okränkt,0.58
20,lopp,0.888,likaså,0.784,grundlägga,0.635,neutralitet,0.547,tyrannisk,0.573,höghetsrätt,0.584,verldsfreden,0.592,intressesferer,0.578
21,naken,0.888,sturle,0.784,allians,0.635,preusien,0.547,integritet,0.572,prestadömet,0.583,verldsdelens,0.592,turinerkabinettet,0.576
22,bemödande,0.888,mognad,0.784,magter,0.635,existens,0.545,omskapa,0.572,antagonism,0.583,magters,0.591,curia,0.575
23,loflig,0.887,uphöja,0.783,stadeständ,0.634,handelsfördrag,0.544,öfvervälde,0.571,statsenhet,0.582,sjöstat,0.588,öfvervälde,0.574
24,hwi,0.885,hjerna,0.782,bistånd,0.634,felsteg,0.543,skyddsmakt,0.571,aktift,0.582,nndersåter,0.586,wienerfördragen,0.573
25,hanö,0.885,bildning,0.782,stämpling,0.632,agera,0.541,tillintetgörande,0.57,nndersåter,0.579,kejsarmakt,0.585,höghetsrätt,0.573
26,smickra,0.885,rättwis,0.782,magier,0.631,skymf,0.541,rättstillstånd,0.569,öfverherrskap,0.579,torten,0.585,försvarande,0.573
27,fäledes,0.884,förmär,0.782,monarki,0.63,nationalitet,0.541,eventuel,0.568,pascharne,0.578,krigförande,0.584,centralmakt,0.572
28,hata,0.884,vild,0.781,förblifwer,0.628,constitutionella,0.541,lekboll,0.568,öfverherre,0.578,öfverherrskap,0.583,magts,0.572
29,uppenbar,0.884,födsel,0.781,orättwisa,0.628,krigs,0.54,krigförande,0.568,wienertraktaten,0.578,öfvertalningsförmåga,0.582,tnrkiet,0.571
30,förtrycka,0.883,inflytelse,0.781,formligen,0.628,osämja,0.54,oinstränkt,0.567,hegemoni,0.577,traktatsenliga,0.58,stormakt,0.569
31,synd,0.883,fäfängt,0.781,rysiland,0.625,wänstapliga,0.54,aktift,0.567,okränkt,0.576,signatärmakt,0.58,balkanstat,0.569
32,gunst,0.883,upfyld,0.781,gebiet,0.624,veto,0.54,suverän,0.567,magters,0.576,helwetets,0.579,autokratisk,0.568
33,utöfning,0.883,försigtig,0.781,äterwanda,0.624,tyrolen,0.539,regeringsmakt,0.567,makton,0.575,bysslands,0.576,nndersåter,0.567
34,hiertan,0.883,barde,0.78,afwända,0.624,swärigheten,0.539,enväldig,0.566,supremati,0.574,wienerfördragen,0.575,vestmagterna,0.567
35,undergång,0.883,förlika,0.78,höfwen,0.621,förmedling,0.537,stabilitet,0.566,wienerfördraget,0.573,vestmagterna,0.574,occupation,0.567
36,lycksalighet,0.882,ilian,0.779,proklamera,0.621,algiers,0.537,vapenmakt,0.566,suveränerne,0.573,eröfringsplaner,0.574,magternas,0.566
37,bitterhet,0.882,bekantskap,0.779,preussen,0.621,hellas,0.537,herrskare,0.565,eröfringslystna,0.572,koburgaren,0.573,statsenhet,0.565
38,guds,0.882,ändå,0.779,undersäter,0.621,alliera,0.537,magt,0.562,parisfördraget,0.572,fredsparti,0.573,statsordning,0.565
39,styrelse,0.881,stolthet,0.778,alliance,0.62,orienten,0.536,stammare,0.561,wänskapliga,0.572,holsteinarne,0.572,väldighet,0.565
40,himla,0.88,king,0.778,förräderi,0.619,jemnlikhet,0.536,eftersträfvar,0.561,eröfringspolitik,0.572,eröfringslystna,0.572,rumilien,0.563
41,föröda,0.88,förgifta,0.778,traktat,0.619,undvara,0.536,oansvarig,0.561,tyngdpunkt,0.572,pascharne,0.572,folkmakt,0.562
42,infall,0.879,alfid,0.778,bistä,0.618,alliance,0.536,förbundsstat,0.56,maktförhållande,0.571,tremaktsförbundet,0.571,bosnier,0.562
43,längtan,0.879,galenskap,0.778,regeringssätt,0.617,sympati,0.535,sträfvade,0.56,medling,0.571,separatfred,0.569,makterne,0.562
44,gilla,0.879,dimma,0.777,provincer,0.617,laglighet,0.535,centralisera,0.558,förtryckande,0.571,stormagter,0.569,furstedömet,0.561
45,hjertan,0.879,wilde,0.776,wälfärd,0.616,siendtliga,0.535,inkräktning,0.558,kullkastande,0.571,turkiet,0.569,borgarrätt,0.561
46,önstar,0.879,charlatan,0.775,konun,0.616,bemedling,0.535,dödsfiende,0.557,landsdelarnes,0.571,ostrumelien,0.569,osmaniska,0.559
47,kanske,0.879,prata,0.775,sjelfständighet,0.615,stadeständ,0.534,ärftlighet,0.556,besegradt,0.57,makton,0.568,samhällsinstitution,0.559
48,blygas,0.878,talang,0.775,fortplanta,0.615,helvetista,0.534,magterne,0.556,oansvarig,0.57,eröfringspolitik,0.568,traktatsenliga,0.558
49,frälsare,0.878,lira,0.775,magt,0.615,kufva,0.533,vestmakternas,0.556,maktställning,0.569,berlinertraktaten,0.568,förtryckande,0.558
50,rikta,0.877,gudomlighet,0.775,krigs,0.615,allvarligen,0.533,statsform,0.556,skiljedomare,0.567,militärism,0.566,dådkraft,0.557
51,lynne,0.877,fördöma,0.774,oberoende,0.615,uppstätt,0.532,underhandlare,0.555,öfvervälde,0.566,interesien,0.566,czechernas,0.557
52,tilhöra,0.877,möjeliga,0.774,politisk,0.614,mediation,0.532,nederländerne,0.555,likbetydande,0.565,wänskapliga,0.565,samhällsfrid,0.557
53,högaktning,0.877,wäckte,0.774,florida,0.613,kufwa,0.532,vestmakterna,0.555,kuria,0.563,herrskare,0.564,våldförande,0.556
54,arghet,0.876,fanna,0.774,nederländerna,0.613,storbritannien,0.532,statsklokhet,0.555,modus,0.563,czechernas,0.564,aktift,0.556
55,tolk,0.876,motsägelse,0.774,mäktig,0.612,propaganda,0.532,förutseende,0.554,inskridande,0.563,höghetsrätt,0.564,sjelfbestämmelserätt,0.556
56,offer,0.876,beskyllning,0.773,politista,0.611,interesie,0.531,protektorat,0.553,pariserkongressen,0.563,balkanstat,0.564,partikularism,0.556
57,stadeliga,0.876,upfylt,0.773,erkänd,0.61,sturle,0.531,wienertraktaten,0.553,riksdagsparti,0.562,slaverne,0.564,parisfördraget,0.555
58,förtjenst,0.875,snara,0.773,magterna,0.609,beslutsamhet,0.531,konservatif,0.553,kejsarmakt,0.562,agressiv,0.564,stormagter,0.555
59,ach,0.875,sammanlefnad,0.773,förbund,0.609,wilkoret,0.531,doktrin,0.553,preutzen,0.561,herradöme,0.563,integritet,0.555
60,nödwändigt,0.875,okonstlad,0.772,frälsning,0.608,wapnen,0.531,tillskansa,0.552,turinerkabinettet,0.561,gränsstat,0.563,lojalitet,0.554
61,medfödd,0.875,böd,0.772,rättwis,0.607,portugis,0.53,stiftning,0.551,sydslav,0.56,förtryckande,0.562,londonerkonferensen,0.554
62,nåd,0.874,wor,0.772,halfön,0.607,förhållanderne,0.53,öfversitteri,0.551,solidaritet,0.56,cetewayos,0.562,engländarnes,0.553
63,lätta,0.874,hvit,0.772,tystlands,0.607,texas,0.53,undertryckande,0.551,atschin,0.559,tripelallians,0.562,nillandet,0.553
64,gröfwa,0.873,rättwist,0.772,barbarisk,0.607,giltighet,0.53,fredsvilkor,0.55,londonerkonferensen,0.559,rumilien,0.561,påfvestolen,0.553
65,förtjänst,0.873,test,0.772,wälmäga,0.606,thronens,0.53,afväpning,0.55,makternes,0.559,dådkraft,0.561,broderriket,0.553
66,gudi,0.873,uptog,0.772,helvetista,0.606,ärftlighet,0.53,ideel,0.55,sidoinflytande,0.558,prestadömet,0.561,magter,0.552
67,städja,0.873,redelige,0.771,förjaga,0.606,storbrittannien,0.529,usurpera,0.55,separatfred,0.558,herskare,0.561,sjöstat,0.552
68,egenteligen,0.872,tilstä,0.771,sturle,0.606,rättstillstånd,0.529,storherre,0.55,aggressiv,0.558,preutzen,0.56,suveränitet,0.552
69,twäng,0.872,lefve,0.771,ultimatum,0.605,fördelare,0.529,företrädesrättighet,0.549,återuppståndelse,0.557,nillandet,0.56,landafträdelse,0.552
70,intränga,0.872,harmoni,0.771,neutralitet,0.605,magterne,0.528,vestmakterne,0.549,lagstiftningsmakt,0.556,riksenhet,0.56,öfvertalningsförmåga,0.552
71,tanke,0.872,siulle,0.771,verkan,0.605,rysiland,0.528,månggifte,0.549,septemberkonventionen,0.555,härmassorna,0.559,interdikt,0.552
72,bekänna,0.872,trolös,0.771,önffan,0.604,ofalia,0.528,uplifwa,0.549,skiljedom,0.554,londonertraktaten,0.559,makton,0.552
73,dumhet,0.872,täl,0.77,upprätthälla,0.604,samverka,0.528,mänsklig,0.548,töfva,0.554,supremati,0.558,defensivallians,0.552
74,ynnest,0.871,hän,0.77,hjeltemod,0.604,status,0.528,verldshandeln,0.548,londonertraktaten,0.554,förbundsexekutionen,0.558,eröfringspolitik,0.552
75,wörda,0.871,menn,0.77,administration,0.603,konungamakt,0.527,despotisk,0.548,nederländerne,0.553,statsordning,0.557,septemberkonventionen,0.551
76,saknad,0.871,chur,0.77,myndighet,0.603,engländarnes,0.527,energie,0.548,vänskapstjenst,0.553,londonerkonferensen,0.557,rumeniens,0.551
77,nedlägga,0.871,krossa,0.77,medlare,0.603,declaration,0.527,samhällig,0.547,magterne,0.553,tnrkiet,0.557,usurpation,0.551
78,mangen,0.871,förbyta,0.77,omlopp,0.602,despotism,0.527,underlägsenhet,0.547,afundsjukan,0.553,attraktionskraft,0.556,riksenhet,0.551
79,ärkänna,0.871,lättsinnig,0.77,mägtig,0.602,inkräktning,0.527,milieu,0.547,holsteinarne,0.553,wanans,0.556,eröfringsplaner,0.551
80,wäld,0.871,mänsklig,0.77,junta,0.602,upphäfwas,0.526,statssystem,0.546,framtidsplan,0.552,militärmakt,0.556,mellaneuropeisk,0.551
81,rista,0.871,männistan,0.77,trygghet,0.602,florida,0.526,öfverherrskap,0.546,våldsåtgärd,0.552,statsskäl,0.556,bysslands,0.551
82,mänge,0.87,disciplin,0.77,handelsstad,0.601,skenbar,0.526,prestvälde,0.546,fredsparti,0.552,mellanstaterna,0.556,påfveväldet,0.551
83,bekymra,0.87,ledsam,0.77,uplysningen,0.601,grundsattser,0.526,anfallskrig,0.546,vapenlycka,0.552,broderriket,0.554,bestämmelserätt,0.55
84,förgäta,0.87,slippa,0.769,doch,0.601,tillwägabringa,0.525,supremati,0.546,mairernas,0.552,andemakt,0.553,etiopien,0.55
85,fördom,0.87,egenteliga,0.769,despotism,0.6,befordrare,0.525,prelatur,0.546,furstedömet,0.552,maktområde,0.553,agressiv,0.549
86,list,0.87,bedyra,0.769,pästynda,0.6,uplifwa,0.525,helvetista,0.545,flendtliga,0.551,länsherre,0.553,militärmakt,0.549
87,wande,0.87,singe,0.769,polen,0.6,stipulation,0.524,absolutism,0.545,realunion,0.551,niakt,0.553,berlintraktaten,0.549
88,onödig,0.87,beredskap,0.769,mustapha,0.6,upprätthållande,0.524,monaco,0.545,stormagterna,0.551,verdsliga,0.553,befästar,0.548
89,härwid,0.87,haima,0.768,förstöring,0.6,kabinetter,0.524,motsvarighet,0.545,augustenborgaren,0.551,bosnier,0.553,turkiet,0.548
90,doch,0.869,begriplig,0.768,medömkan,0.599,wäldet,0.524,mellanlänk,0.544,oförenlighet,0.551,wapenmakt,0.552,vestmakterne,0.548
91,wägat,0.869,wek,0.768,wanstap,0.599,energie,0.523,nationaläran,0.544,ulemas,0.55,parisertraktaten,0.552,öfverhöghet,0.548
92,plär,0.869,lärjunge,0.768,hertigdöme,0.599,bestydd,0.523,styrdt,0.543,statsintresse,0.55,oantastlighet,0.552,menniskosnillet,0.548
93,tidsfördrif,0.869,blodsutgjutelse,0.768,ryssland,0.599,folkrätt,0.523,maktägande,0.543,skyddsherre,0.55,carlismen,0.552,partimedlem,0.548
94,samwete,0.869,werksamhet,0.767,borttagande,0.599,tractaten,0.523,grundvilkor,0.543,sachsens,0.55,ottomanista,0.552,holsteinarne,0.546
95,harm,0.868,förständ,0.767,europeisk,0.599,bekriga,0.523,throner,0.543,stabilitet,0.55,nyhlands,0.552,styrelsesystem,0.546
96,furste,0.868,behaglighet,0.767,interesie,0.598,rekrytera,0.523,folkrepresentation,0.542,rumeniens,0.549,repli,0.551,envåldsmakt,0.546
97,gäfwor,0.868,aska,0.767,bey,0.598,medwerkan,0.523,oförkränkt,0.542,vestmagterna,0.549,intervention,0.551,autokrati,0.546
98,listig,0.868,blix,0.767,magterne,0.598,våldföra,0.522,försvagande,0.542,kongregation,0.549,napoleonsta,0.551,dualism,0.545
99,lydnad,0.868,wigtigaste,0.767,tillära,0.598,ministören,0.522,slavisk,0.542,ottomanista,0.549,verldsfredens,0.551,maktförhållande,0.545
