,agitatsiooni,aiheuttaa,aika,aikakausi,aikaväli,ajanjakso,ajankohta,akatemia,alamainen,alku,alue,arkisto,artikkeli,artikla,asema,asukas,avustaa,bonapartism,demokratia,dynastia,edistynyt,eduskunta,edustajisto,edustus,eheys,entinen,erilainen,erkaantua,erottaa,esittää,etu,eurooppa,eurooppalainen,hallinnallinen,hallinto,hallintojärjestelmä,hallitsija,hallitus,hallitusaika,hallitusmuoto,herttua,herttuakunta,hetki,historia,historiallinen,historiankirjoittaja,historiankirjoitus,historioitsija,hyöty,idea,ihminen,ihmis,inhimillinen,intellektuelli,intressi,irrottaa,irtautua,isänmaa,itsellisyys,itsemääräys,jakaa,jakautua,johtaja,julkaista,julkinen,järjestelmä,jäsen,kannattaa,kansa,kansakunta,kansalainen,kansallinen,kansanedustus,karjala,karjalainen,kartta,kausi,kehittynyt,keisari,keisarikunta,keisarilinen,kenraali,keskiaika,keskitetty,kieli,kirjoitus,kolkka,komento,kommunism,konservatism,kotimaa,kotimainen,koulu,kruunu,kulmakunta,kulttuuri,kuningas,kuningaskunta,kuninkaallinen,kunta,kysymys,käsitellä,käsitys,laki,lausunto,lehti,liberaali,liberalismi,liittää,loukkaamattomuus,luku,luoda,luonne,luonto,luovutettu,luovuttaa,lääni,maa-alue,maakunta,maantieteellinen,mahti,markka,mielenilmaus,mielikuva,ministeristö,mobilisaatio,monarkki,moraali,muodollinen,muodostaa,muodostua,muotoutua,myytti,määräys,napoleon,neuvotella,nyky-,oikeus,oppilaitos,osallistua,osavaltio,paikallinen,paikallis-,painattaa,parlamentti,patriotism,periaate,periodi,perustaa,perustuslaki,pietari,pohjoismaa,politiikka,provinssi,puhe,puolustaa,pykälä,päätös,raha,rahoittaa,raja,rajaseutu,ratkaisu,rauha,republikanism,res publica,retoriikka,riidanalainen,riitainen,riski,ruhtinaskunta,ruotsalainen,ruotsi,sanomalehti,senaatti,separatismi,seutu,sisä,sisäinen,sivistys,skandinavia,sopimus,sosiaalinen,sota,status,suojella,suomalainen,suomenmaa,suomi,suuriruhtinaanmaa,suuriruhtinaskunta,suurvalta,suvereeni,synty,sääntö,sääty,talous,tasa-arvo,terrorism,tiede,toimivalta,traktaatti,tsaari,tukea,uhka,uskomus,vaara,vaihe,vaihtaa,vaihtoehto,vaino,vallanpitäjä,valta,valtakunta,valtias,valtio,valtiomuoto,valtionjohto,valtiopäivät,valtiosääty,valtioviisaus,valuutta,vandalism,vanha,varhainen,varhais,vastalause,venäjä,venäläinen,vertailu,virallinen,virkamies,voima,vuosisata,yhdistyä,yhdistää,yhteiskunnallinen,yhteiskunta,yhteistoiminta,yhteistyö,yhteisö,yhteys,yksimielisyys,yleinen,yleis-,yliopisto,itsenäinen,valtiosääntö,älykkö,älyllinen,year
1831,0.0,0.0,16.717892002417663,0.0,0.0,0.0,0.0,0.0,0.0,3.8579750774809995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2149792312341665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429958462468333,0.6429958462468333,0.0,0.0,0.0,0.0,0.6429958462468333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.145908617430331,0.0,0.0,0.0,0.6429958462468333,0.0,0.0,0.0,0.0,0.0,307.3520145059863,0.0,0.0,0.0,1.2859916924936665,0.0,0.0,0.6429958462468333,81.66047247334782,0.6429958462468333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429958462468333,0.6429958462468333,0.0,0.0,3.8579750774809995,0.0,1.9289875387404998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429958462468333,0.0,2.571983384987333,0.0,0.0,0.0,0.0,100.95034786075281,0.0,0.0,2.571983384987333,0.0,0.0,0.0,0.0,0.6429958462468333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2859916924936665,0.0,0.0,0.0,0.6429958462468333,0.0,0.0,0.0,0.0,2.571983384987333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2859916924936665,0.0,0.0,0.0,0.0,0.0,3.2149792312341665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9289875387404998,1.9289875387404998,0.0,17.360887848664497,0.0,0.0,0.0,0.0,0.0,0.0,0.6429958462468333,0.0,0.0,7.715950154961999,0.0,0.0,0.0,0.6429958462468333,0.0,1.2859916924936665,0.6429958462468333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.575867079898664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8579750774809995,0.0,1.2859916924936665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831
1832,0.0,0.0,20.55102434011945,0.0,0.0,0.0,0.0,0.0,0.0,6.4221951062873295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2844390212574657,0.0,0.0,0.0,0.0,0.0,7.7066341275447945,0.0,0.0,0.0,0.0,1.2844390212574657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2844390212574657,0.0,0.0,0.0,0.0,0.0,0.0,23.119902382634383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.20287714340765,0.0,0.0,0.0,1.2844390212574657,0.0,0.0,1.2844390212574657,89.9107314880226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.137756085029863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2844390212574657,0.0,0.0,3.8533170637723972,0.0,5.137756085029863,0.0,0.0,0.0,0.0,16.697707276347057,1.2844390212574657,0.0,2.5688780425149313,0.0,0.0,0.0,0.0,1.2844390212574657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2844390212574657,0.0,0.0,0.0,0.0,0.0,1.2844390212574657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8533170637723972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7066341275447945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2844390212574657,11.559951191317191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2844390212574657,0.0,2.5688780425149313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.239804765268765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.137756085029863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832
1833,0.0,0.0,16.520733520568314,0.0,0.0,0.0,0.0,0.0,0.0,1.9824880224681978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6433173632909304,0.6608293408227326,0.0,0.0,0.0,0.0,0.6608293408227326,0.0,0.0,0.0,0.0,2.6433173632909304,1.3216586816454652,0.0,0.0,0.0,0.0,1.3216586816454652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.894928134809186,1.3216586816454652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.2284817445895,0.0,0.0,0.0,2.6433173632909304,0.0,1.9824880224681978,2.6433173632909304,74.01288617214604,0.0,0.0,0.0,0.0,0.0,0.6608293408227326,0.6608293408227326,0.0,0.0,0.6608293408227326,0.0,0.0,0.0,0.0,0.0,2.6433173632909304,0.0,0.6608293408227326,0.0,0.0,0.0,0.0,0.0,0.0,0.6608293408227326,0.0,0.0,3.9649760449363955,0.0,0.0,0.0,1.9824880224681978,0.0,0.0,1.3216586816454652,0.0,5.947464067404593,0.0,0.0,0.0,0.0,13.21658681645465,0.0,0.0,4.6258053857591275,0.0,0.0,0.0,0.0,1.9824880224681978,0.0,0.6608293408227326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9824880224681978,0.0,0.6608293408227326,0.0,3.9649760449363955,0.0,0.0,0.0,0.0,2.6433173632909304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9824880224681978,0.0,0.0,0.0,0.0,0.0,9.912440112340988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.269122749050059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3216586816454652,0.0,0.0,0.0,1.3216586816454652,0.0,1.9824880224681978,1.3216586816454652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.094002973732035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.590781430695523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833
1834,0.0,0.0,13.986814248749134,0.0,0.0,0.0,0.0,0.0,0.0,2.543057136136206,0.0,0.0,0.0,0.0,0.0,1.271528568068103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9072928521021544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543057136136206,3.178821420170258,0.0,0.0,4.450349988238361,0.0,3.8145857042043088,0.6357642840340515,0.0,0.0,0.0,0.0,0.0,0.0,5.721878556306463,0.6357642840340515,0.0,0.0,0.0,0.6357642840340515,0.0,0.0,0.0,0.0,317.8821420170258,0.0,0.0,0.0,1.271528568068103,0.0,1.271528568068103,0.0,152.58342816817236,0.6357642840340515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357642840340515,0.0,0.6357642840340515,0.0,0.0,0.0,1.9072928521021544,0.0,1.271528568068103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07952139664698,0.0,0.0,0.0,0.6357642840340515,0.0,0.0,2.543057136136206,0.0,1.9072928521021544,0.0,0.0,0.0,0.0,12.07952139664698,0.0,0.0,1.9072928521021544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.178821420170258,0.0,0.0,0.0,2.543057136136206,0.0,0.0,0.0,0.0,3.178821420170258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271528568068103,0.0,0.0,0.0,0.0,0.0,6.993407124374567,0.0,0.0,1.271528568068103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.344457089089648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9072928521021544,0.0,0.0,0.0,2.543057136136206,0.0,2.543057136136206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.76184269920084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271528568068103,7.6291714084086175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834
1835,0.0,0.0,11.074810343872862,0.0,0.0,0.0,0.0,1.107481034387286,0.0,3.3224431031618584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107481034387286,0.0,0.0,0.0,0.0,2.214962068774572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.074810343872862,0.0,1.107481034387286,1.107481034387286,0.0,0.0,0.0,0.0,0.0,0.0,11.074810343872862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.6036879118445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.794506894069443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3224431031618584,0.0,0.0,1.107481034387286,0.0,0.0,5.537405171936431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967329309485574,0.0,0.0,0.0,0.0,0.0,1.107481034387286,1.107481034387286,0.0,4.429924137549144,0.0,0.0,0.0,0.0,3.3224431031618584,0.0,0.0,2.214962068774572,0.0,0.0,0.0,0.0,0.0,0.0,1.107481034387286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3224431031618584,0.0,0.0,0.0,5.537405171936431,0.0,0.0,0.0,0.0,4.429924137549144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.214962068774572,0.0,0.0,0.0,0.0,0.0,4.429924137549144,0.0,0.0,1.107481034387286,0.0,0.0,0.0,0.0,0.0,0.0,1.107481034387286,0.0,0.0,4.429924137549144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107481034387286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.05160861620245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.537405171936431,0.0,1.107481034387286,0.0,0.0,0.0,0.0,0.0,0.0,7.752367240711003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835
1836,0.0,0.0,16.85126044710199,0.0,0.0,0.0,0.0,0.0,0.815383570021064,4.07691785010532,0.0,0.0,0.0,0.0,0.0,1.0871780933614188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3589726167017735,0.2717945233403547,0.0,0.2717945233403547,0.0,3.261534280084256,0.0,0.0,0.0,0.0,0.0,0.5435890466807094,0.2717945233403547,0.0,0.0,0.5435890466807094,0.0,1.0871780933614188,0.2717945233403547,0.0,0.0,0.0,0.0,0.0,0.0,32.34354827750221,0.815383570021064,0.0,0.0,0.0,0.0,0.0,0.2717945233403547,0.0,0.0,341.9175103621662,0.0,0.0,0.0,1.630767140042128,0.0,0.815383570021064,0.2717945233403547,20.92817829720731,0.0,0.0,0.0,0.0,0.0,0.0,0.2717945233403547,0.0,0.0,0.0,0.0,0.0,2.446150710063192,0.0,0.0,4.07691785010532,0.0,0.5435890466807094,0.0,0.0,0.0,0.5435890466807094,0.0,2.446150710063192,0.815383570021064,0.0,0.0,8.69742474689135,0.0,0.0,0.2717945233403547,0.815383570021064,0.0,0.2717945233403547,2.989739756743902,0.0,2.989739756743902,0.0,0.0,0.5435890466807094,0.0,13.046137120337024,1.3589726167017735,0.2717945233403547,5.435890466807094,0.0,0.0,1.3589726167017735,0.0,0.2717945233403547,0.0,1.0871780933614188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717945233403547,0.0,0.0,0.0,0.0,0.0,0.0,0.5435890466807094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815383570021064,0.0,0.0,0.0,0.0,0.0,7.066657606849222,0.0,0.2717945233403547,0.2717945233403547,2.717945233403547,0.0,0.0,0.0,0.0,4.348712373445675,0.0,0.0,0.0,0.0,0.2717945233403547,0.5435890466807094,0.0,0.5435890466807094,0.5435890466807094,0.0,0.0,0.0,0.0,0.5435890466807094,0.0,0.0,0.0,0.0,0.0,5.164095943466739,0.0,0.0,0.2717945233403547,0.0,0.5435890466807094,0.0,0.0,0.0,0.0,1.3589726167017735,0.0,0.5435890466807094,10.599986410273832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717945233403547,0.0,3.261534280084256,0.5435890466807094,0.0,0.0,1.0871780933614188,0.0,2.1743561867228376,0.815383570021064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.594822314330365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717945233403547,9.512808316912414,0.0,1.3589726167017735,0.0,0.0,0.0,0.0,0.0,0.0,1.0871780933614188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836
1837,0.0,0.0,17.10948969567185,0.0,0.0,0.0,0.0,0.0,0.5519190224410274,6.347068758071815,0.0,0.0,0.0,0.0,0.0,1.3797975561025686,0.5519190224410274,0.0,0.0,0.5519190224410274,0.0,0.0,0.0,0.0,0.0,3.5874736458666785,0.0,0.0,0.0,0.0,3.3115141346461647,0.0,0.0,0.0,0.0,0.0,1.6557570673230824,4.415352179528219,0.2759595112205137,0.2759595112205137,0.5519190224410274,0.0,2.2076760897641097,3.035554623425651,0.0,0.0,0.0,0.0,1.6557570673230824,0.0,22.90463943130264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.19945249632974,0.0,0.8278785336615412,0.2759595112205137,0.8278785336615412,0.0,0.8278785336615412,0.5519190224410274,71.19755389489254,0.8278785336615412,0.2759595112205137,0.2759595112205137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898987780512843,0.0,1.1038380448820548,0.0,0.0,0.0,0.2759595112205137,0.0,1.1038380448820548,0.5519190224410274,0.0,0.0,35.87473645866678,0.0,0.0,0.8278785336615412,2.4836356009846234,0.0,0.8278785336615412,2.4836356009846234,0.0,2.2076760897641097,0.0,0.0,0.2759595112205137,0.0,9.382623381497467,0.8278785336615412,0.2759595112205137,4.415352179528219,0.0,0.5519190224410274,0.8278785336615412,0.0,2.2076760897641097,0.0,0.8278785336615412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8278785336615412,0.2759595112205137,0.0,0.0,0.0,0.0,0.2759595112205137,0.2759595112205137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5519190224410274,0.0,0.0,0.0,0.0,0.0,1.9317165785435961,0.5519190224410274,0.0,0.2759595112205137,1.3797975561025686,0.2759595112205137,1.1038380448820548,0.0,0.0,6.6230282692923295,0.0,0.0,0.0,0.0,0.0,0.2759595112205137,0.0,0.5519190224410274,0.0,0.0,0.0,0.0,0.5519190224410274,0.2759595112205137,0.0,0.0,0.0,0.0,0.0,12.418178004923117,0.0,0.0,0.2759595112205137,0.0,0.0,0.0,0.0,0.0,0.0,3.3115141346461647,0.2759595112205137,0.5519190224410274,10.210501915159007,0.2759595112205137,0.0,0.0,0.0,0.0,0.0,0.2759595112205137,0.2759595112205137,0.0,2.4836356009846234,0.5519190224410274,0.0,0.0,1.3797975561025686,0.0,19.593125296656474,4.6913116907487336,0.5519190224410274,0.2759595112205137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1478701444924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759595112205137,9.65858289271798,0.0,2.759595112205137,0.0,0.0,0.0,0.0,0.0,0.0,0.8278785336615412,0.0,0.2759595112205137,0.0,0.0,0.2759595112205137,0.0,0.0,0.0,1837
1838,0.0,0.0,36.04123116845672,0.0,0.0,0.0,0.0,0.0,0.0,7.208246233691343,0.0,0.0,0.0,0.0,0.0,0.9010307792114178,0.0,0.0,0.0,0.9010307792114178,0.0,0.0,0.0,0.0,0.0,1.8020615584228357,0.0,0.0,0.0,0.0,2.7030923376342537,0.0,0.0,0.0,0.0,0.0,0.0,1.8020615584228357,0.0,0.0,0.0,0.0,7.208246233691343,0.0,0.0,0.0,0.0,0.0,1.8020615584228357,0.0,70.2804007784906,3.6041231168456713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.51538960570895,0.0,0.0,0.0,2.7030923376342537,0.0,4.50515389605709,0.0,23.426800259496865,0.0,0.0,0.0,0.0,0.0,0.0,0.9010307792114178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010307792114178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010307792114178,2.7030923376342537,0.0,0.0,0.0,0.0,0.0,0.0,1.8020615584228357,0.0,0.9010307792114178,17.119584805016938,0.0,0.9010307792114178,0.0,0.0,0.9010307792114178,0.0,18.02061558422836,0.0,0.0,11.713400129748432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010307792114178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8020615584228357,0.0,0.0,0.0,0.0,0.0,4.50515389605709,0.0,0.0,0.0,0.0,0.0,2.7030923376342537,0.0,0.0,26.129892597131118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01030779211418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010307792114178,0.0,5.406184675268507,0.9010307792114178,0.0,0.0,4.50515389605709,0.0,4.50515389605709,2.7030923376342537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.327831038708283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51546168817127,0.0,2.7030923376342537,0.0,0.0,0.0,0.0,0.0,0.0,2.7030923376342537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838
1839,0.0,0.0,27.714789619551524,0.0,0.0,0.0,0.0,0.0,0.0,5.039052658100277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.039052658100277,0.0,0.0,0.0,0.0,2.5195263290501386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5195263290501386,0.0,2.5195263290501386,0.0,0.0,0.0,0.0,0.0,5.039052658100277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.9289493575208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.195263290501387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11715797430083,0.0,2.5195263290501386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.54673721340389,0.0,0.0,0.0,0.0,0.0,0.0,7.558578987150415,0.0,0.0,0.0,0.0,0.0,0.0,30.23431594860166,0.0,0.0,5.039052658100277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.078105316200554,0.0,0.0,0.0,0.0,0.0,2.5195263290501386,0.0,0.0,2.5195263290501386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5195263290501386,0.0,0.0,0.0,7.558578987150415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.039052658100277,0.0,2.5195263290501386,22.67573696145125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.039052658100277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67573696145125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5195263290501386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839
1840,0.0,0.0,24.63282599371718,0.0,0.0,0.0,0.0,0.0,4.057171340141654,4.3469692930089145,0.0,0.0,0.0,0.0,0.0,0.2897979528672609,0.0,0.0,0.0,1.1591918114690436,0.0,0.0,0.0,0.0,0.0,5.216363151610697,0.2897979528672609,0.0,0.0,0.0,1.1591918114690436,0.0,0.0,0.0,0.0,0.0,2.6081815758053484,11.302120161823177,0.0,0.0,1.1591918114690436,0.0,2.6081815758053484,2.6081815758053484,0.2897979528672609,0.0,0.0,0.0,1.4489897643363048,0.0,15.64908945483209,1.4489897643363048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.7328990228013,0.0,0.0,0.0,0.0,0.0,1.1591918114690436,2.028585670070827,26.081815758053484,0.2897979528672609,0.0,0.2897979528672609,0.0,0.0,0.0,0.2897979528672609,0.0,0.0,7.534746774548784,0.0,0.2897979528672609,0.8693938586017829,0.0,0.0,8.693938586017829,0.0,0.8693938586017829,0.2897979528672609,0.0,0.0,0.0,0.0,1.7387877172035657,1.4489897643363048,0.0,0.0,9.853130397486872,0.0,0.0,1.4489897643363048,1.7387877172035657,0.0,0.0,2.318383622938087,0.0,1.7387877172035657,0.0,0.0,0.2897979528672609,0.0,9.273534491752349,0.0,0.0,5.506161104477958,0.0,0.0,2.6081815758053484,0.0,2.318383622938087,0.0,1.1591918114690436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4489897643363048,0.0,0.0,0.0,0.0,0.0,0.0,1.1591918114690436,0.0,0.0,0.0,0.0,0.0,0.0,0.2897979528672609,0.0,0.0,0.0,0.0,3.1877774815398703,0.0,0.0,0.0,0.0,0.0,1.4489897643363048,0.0,0.0,0.0,3.4775754344071315,0.0,3.767373387274392,0.0,0.0,18.25727103063744,0.0,0.0,0.0,0.0,0.0,0.2897979528672609,0.0,0.0,0.2897979528672609,0.0,1.1591918114690436,0.0,0.2897979528672609,1.7387877172035657,0.0,0.2897979528672609,0.0,0.0,0.0,28.689997333858834,0.0,0.0,0.5795959057345218,0.0,0.2897979528672609,0.0,0.0,0.0,0.0,0.8693938586017829,0.2897979528672609,1.1591918114690436,11.012322208955917,0.0,0.0,0.0,0.0,0.0,12.751109926159481,0.0,0.0,0.0,3.767373387274392,0.0,0.0,0.0,1.7387877172035657,0.0,23.473634182248137,4.3469692930089145,1.1591918114690436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.416462842106483,0.2897979528672609,0.0,0.0,0.0,0.0,0.0,0.0,0.8693938586017829,7.824544727416045,0.0,1.4489897643363048,0.0,0.0,0.0,0.0,0.0,0.0,0.2897979528672609,0.0,0.2897979528672609,0.0,0.0,0.0,0.0,0.0,0.0,1840
